pair_id,research_query_id,research_question_zh,research_question_en,acquisition_query_id,openalex_id,title,abstract,landing_page_url,publication_year,doi,source_query_ids,source_run_ids,pool_version,selection_bucket
w4_rq02_011,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2795071146,Dissecting stellar chemical abundance space with t-SNE,"In the era of large-scale Galactic astronomy and multi-object spectroscopic stellar surveys, the sample sizes and the number of available stellar chemical abundances have reached dimensions in which it has become difficult to process all the available information in an effective manner. In this paper we demonstrate the use of a dimensionality-reduction technique (t-distributed stochastic neighbour embedding; t-SNE) for analysing the stellar abundance-space distribution. While the non-parametric non-linear behaviour of this technique makes it difficult to estimate the significance of any abundance-space substructure found, we show that our results depend little on parameter choices and are robust to abundance errors. By reanalysing the high-resolution high-signal-to-noise solar-neighbourhood HARPS-GTO sample with t-SNE, we find clearer chemical separations of the high- and low-[ α /Fe] disc sequences, hints for multiple populations in the high-[ α /Fe] population, and indications that the chemical evolution of the high-[ α /Fe] metal-rich stars is connected with the super-metal-rich stars. We also identify a number of chemically peculiar stars, among them a high-confidence s -process-enhanced abundance-ratio pair (HD 91345/HD 126681) with very similar ages and v X and v Y velocities, which we suggest have a common birth origin, possibly a dwarf galaxy. Our results demonstrate the potential of abundance-space t-SNE and similar methods for chemical-tagging studies with large spectroscopic surveys.",https://doi.org/10.1051/0004-6361/201833099,2018,10.1051/0004-6361/201833099,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,bottom
w4_rq02_012,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2969434441,Deriving the Stellar Labels of LAMOST Spectra with the Stellar LAbel Machine (SLAM),"Abstract The LAMOST survey has provided 9 million spectra in its Data Release 5 (DR5) at R ∼ 1800. Extracting precise stellar labels is crucial for such a large sample. In this paper, we report the implementation of the Stellar LAbel Machine (SLAM), which is a data-driven method based on support vector regression (SVR), a robust nonlinear regression technique. Thanks to the capability to model highly nonlinear problems with SVR, SLAM can generally derive stellar labels over a wide range of spectral types. This gives it a unique capability compared to other popular data-driven methods. To illustrate this capability, we test the performance of SLAM on stars ranging from T eff ∼ 4000 to ∼8000 K trained on LAMOST spectra and stellar labels. At g -band signal-to-noise ratio (S/N g ) higher than 100, the random uncertainties of T eff , log g , and [Fe/H] are 50 K, 0.09 dex, and 0.07 dex, respectively. We then set up another SLAM model trained by APOGEE and LAMOST common stars to demonstrate its capability of dealing with high dimensional problems. The spectra are from LAMOST DR5 and the stellar labels of the training set are from APOGEE DR15, including T eff , log g , [M/H], [ α /M], [C/M], and [N/M]. The cross-validated scatters at are 49 K, 0.10 dex, 0.037 dex, 0.026 dex, 0.058 dex, and 0.106 dex for these parameters, respectively. This performance is at the same level as other up-to-date data-driven models. As a byproduct, we also provide the latest catalog of ∼1 million LAMOST DR5 K giant stars with SLAM-predicted stellar labels in this work.",https://doi.org/10.3847/1538-4365/ab55ef,2020,10.3847/1538-4365/ab55ef,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,top
w4_rq02_013,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2139768786,Oscillation frequencies for 35<i>Kepler</i>solar-type planet-hosting stars using Bayesian techniques and machine learning,"Kepler has revolutionized our understanding of both exoplanets and their host stars. Asteroseismology is a valuable tool in the characterization of stars and Kepler is an excellent observing facility to perform asteroseismology. Here we select a sample of 35 Kepler solar-type stars which host transiting exoplanets (or planet candidates) with detected solar-like oscillations. Using available Kepler short cadence data up to Quarter 16 we create power spectra optimized for asteroseismology of solar-type stars. We identify modes of oscillation and estimate mode frequencies by ‘peak bagging’ using a Bayesian Markov Chain Monte Carlo framework. In addition, we expand the methodology of quality assurance using a Bayesian unsupervised machine learning approach. We report the measured frequencies of the modes of oscillation for all 35 stars and frequency ratios commonly used in detailed asteroseismic modelling. Due to the high correlations associated with frequency ratios we report the covariance matrix of all frequencies measured and frequency ratios calculated. These frequencies, frequency ratios, and covariance matrices can be used to obtain tight constraint on the fundamental parameters of these planet-hosting stars.",https://doi.org/10.1093/mnras/stv2593,2015,10.1093/mnras/stv2593,"[""q02_classification"",""q03_parameters""]","[""20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3"",""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,rank_shift
w4_rq02_014,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2777402735,Carbon Stars Identified from LAMOST DR4 Using Machine Learning,"Abstract In this work, we present a catalog of 2651 carbon stars from the fourth Data Release (DR4) of the Large Sky Area Multi-Object Fiber Spectroscopy Telescope (LAMOST). Using an efficient machine-learning algorithm, we find these stars from more than 7 million spectra. As a by-product, 17 carbon-enhanced metal-poor turnoff star candidates are also reported in this paper, and they are preliminarily identified by their atmospheric parameters. Except for 176 stars that could not be given spectral types, we classify the other 2475 carbon stars into five subtypes: 864 C-H, 226 C-R, 400 C-J, 266 C-N, and 719 barium stars based on a series of spectral features. Furthermore, we divide the C-J stars into three subtypes, C-J(H), C-J(R), and C-J(N), and about 90% of them are cool N-type stars as expected from previous literature. Besides spectroscopic classification, we also match these carbon stars to multiple broadband photometries. Using ultraviolet photometry data, we find that 25 carbon stars have FUV detections and that they are likely to be in binary systems with compact white dwarf companions.",https://doi.org/10.3847/1538-4365/aaa415,2018,10.3847/1538-4365/aaa415,"[""q02_classification"",""q03_parameters""]","[""20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3"",""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,top
w4_rq02_015,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W3161474384,Internal mixing of rotating stars inferred from dipole gravity modes,,https://doi.org/10.1038/s41550-021-01351-x,2021,10.1038/s41550-021-01351-x,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,top
w4_rq02_016,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,"Abstract The fourth generation of the Sloan Digital Sky Survey (SDSS-IV) has been in operation since 2014 July. This paper describes the second data release from this phase, and the 14th from SDSS overall (making this Data Release Fourteen or DR14). This release makes the data taken by SDSS-IV in its first two years of operation (2014–2016 July) public. Like all previous SDSS releases, DR14 is cumulative, including the most recent reductions and calibrations of all data taken by SDSS since the first phase began operations in 2000. New in DR14 is the first public release of data from the extended Baryon Oscillation Spectroscopic Survey; the first data from the second phase of the Apache Point Observatory (APO) Galactic Evolution Experiment (APOGEE-2), including stellar parameter estimates from an innovative data-driven machine-learning algorithm known as “The Cannon”; and almost twice as many data cubes from the Mapping Nearby Galaxies at APO (MaNGA) survey as were in the previous release ( N = 2812 in total). This paper describes the location and format of the publicly available data from the SDSS-IV surveys. We provide references to the important technical papers describing how these data have been taken (both targeting and observation details) and processed for scientific use. The SDSS web site ( www.sdss.org ) has been updated for this release and provides links to data downloads, as well as tutorials and examples of data use. SDSS-IV is planning to continue to collect astronomical data until 2020 and will be followed by SDSS-V.",https://doi.org/10.3847/1538-4365/aa9e8a,2018,10.3847/1538-4365/aa9e8a,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,middle
w4_rq02_017,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2006997511,Automatic stellar spectra parameterisation in the IR Ca ii triplet region,"Context. Galactic archaeology aims to determine the evolution of the Galaxy from the chemical and kinematical properties of its individual stars. This requires the analysis of data from large spectroscopic surveys, with sample sizes in tens of thousands at present, with millions of stars being reached in the near future. Such large samples require automated analysis techniques and classification algorithms to obtain robust estimates of the stellar parameter values. Several on-going and planned spectroscopic surveys have selected their wavelength region to contain the IR Ca ii triplet (~λλ 8500 Å) and the work presented in this paper focuses on the automatic analysis of such spectra.",https://doi.org/10.1051/0004-6361/201117372,2011,10.1051/0004-6361/201117372,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,rank_shift
w4_rq02_018,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2531334071,The RAVE-on Catalog of Stellar Atmospheric Parameters and Chemical Abundances for Chemo-dynamic Studies in the Gaia Era,"Abstract The orbits, atmospheric parameters, chemical abundances, and ages of individual stars in the Milky Way provide the most comprehensive illustration of galaxy formation available. The Tycho- Gaia Astrometric Solution (TGAS) will deliver astrometric parameters for the largest ever sample of Milky Way stars, though its full potential cannot be realized without the addition of complementary spectroscopy. Among existing spectroscopic surveys, the RAdial Velocity Experiment (RAVE) has the largest overlap with TGAS (≳200,000 stars). We present a data-driven re-analysis of 520,781 RAVE spectra using The Cannon . For red giants, we build our model using high-fidelity APOGEE stellar parameters and abundances for stars that overlap with RAVE. For main sequence and sub-giant stars, our model uses stellar parameters from the K2/EPIC . We derive and validate effective temperature T eff , surface gravity log g , and chemical abundances of up to seven elements (O, Mg, Al, Si, Ca, Fe, and Ni). We report a total of 1,685,851 elemental abundances with a typical precision of 0.07 dex, a substantial improvement over previous RAVE data releases. The synthesis of RAVE-on and TGAS is the most powerful data set for chemo-dynamic analyses of the Milky Way ever produced.",https://doi.org/10.3847/1538-4357/aa69c2,2017,10.3847/1538-4357/aa69c2,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,bottom
w4_rq02_019,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W2971836485,GWTC-1: A Gravitational-Wave Transient Catalog of Compact Binary Mergers Observed by LIGO and Virgo during the First and Second Observing Runs,"We present the results from three gravitational-wave searches for coalescing compact binaries with component masses above <a:math xmlns:a=""http://www.w3.org/1998/Math/MathML"" display=""inline""><a:mrow><a:mn>1</a:mn><a:mtext> </a:mtext><a:mtext> </a:mtext><a:msub><a:mrow><a:mi>M</a:mi></a:mrow><a:mrow><a:mo stretchy=""false"">⊙</a:mo></a:mrow></a:msub></a:mrow></a:math> during the first and second observing runs of the advanced gravitational-wave detector network. During the first observing run (<d:math xmlns:d=""http://www.w3.org/1998/Math/MathML"" display=""inline""><d:mi>O</d:mi><d:mn>1</d:mn></d:math>), from September 12, 2015 to January 19, 2016, gravitational waves from three binary black hole mergers were detected. The second observing run (<f:math xmlns:f=""http://www.w3.org/1998/Math/MathML"" display=""inline""><f:mi>O</f:mi><f:mn>2</f:mn></f:math>), which ran from November 30, 2016 to August 25, 2017, saw the first detection of gravitational waves from a binary neutron star inspiral, in addition to the observation of gravitational waves from a total of seven binary black hole mergers, four of which we report here for the first time: GW170729, GW170809, GW170818, and GW170823. For all significant gravitational-wave events, we provide estimates of the source properties. The detected binary black holes have total masses between <h:math xmlns:h=""http://www.w3.org/1998/Math/MathML"" display=""inline""><h:mrow><h:msubsup><h:mrow><h:mn>18.6</h:mn></h:mrow><h:mrow><h:mo>−</h:mo><h:mn>0.7</h:mn></h:mrow><h:mrow><h:mo>+</h:mo><h:mn>3.2</h:mn></h:mrow></h:msubsup><h:mtext> </h:mtext><h:mtext> </h:mtext><h:msub><h:mrow><h:mi>M</h:mi></h:mrow><h:mrow><h:mo stretchy=""false"">⊙</h:mo></h:mrow></h:msub></h:mrow></h:math> and <k:math xmlns:k=""http://www.w3.org/1998/Math/MathML"" display=""inline""><k:msubsup><k:mn>84.4</k:mn><k:mrow><k:mo>−</k:mo><k:mn>11.1</k:mn></k:mrow><k:mrow><k:mo>+</k:mo><k:mn>15.8</k:mn></k:mrow></k:msubsup><k:mtext> </k:mtext><k:mtext> </k:mtext><k:msub><k:mrow><k:mi>M</k:mi></k:mrow><k:mrow><k:mo stretchy=""false"">⊙</k:mo></k:mrow></k:msub></k:math> and range in distance between <n:math xmlns:n=""http://www.w3.org/1998/Math/MathML"" display=""inline""><n:msubsup><n:mn>320</n:mn><n:mrow><n:mo>−</n:mo><n:mn>110</n:mn></n:mrow><n:mrow><n:mo>+</n:mo><n:mn>120</n:mn></n:mrow></n:msubsup></n:math> and <p:math xmlns:p=""http://www.w3.org/1998/Math/MathML"" display=""inline""><p:mrow><p:msubsup><p:mrow><p:mn>2840</p:mn></p:mrow><p:mrow><p:mo>−</p:mo><p:mn>1360</p:mn></p:mrow><p:mrow><p:mo>+</p:mo><p:mn>1400</p:mn></p:mrow></p:msubsup><p:mtext> </p:mtext><p:mtext> </p:mtext><p:mi>Mpc</p:mi></p:mrow></p:math>. No neutron star–black hole mergers were detected. In addition to highly significant gravitational-wave events, we also provide a list of marginal event candidates with an estimated false-alarm rate less than 1 per 30 days. From these results over the first two observing runs, which include approximately one gravitational-wave detection per 15 days of data searched, we infer merger rates at the 90% confidence intervals of <r:math xmlns:r=""http://www.w3.org/1998/Math/MathML"" display=""inline""><r:mrow><r:mn>110</r:mn><r:mo>−</r:mo><r:mn>3840</r:mn><r:mtext> </r:mtext><r:mtext> </r:mtext><r:msup><r:mrow><r:mi>Gpc</r:mi></r:mrow><r:mrow><r:mo>−</r:mo><r:mn>3</r:mn></r:mrow></r:msup><r:mtext> </r:mtext><r:msup><r:mrow><r:mi mathvariant=""normal"">y</r:mi></r:mrow><r:mrow><r:mo>−</r:mo><r:mn>1</r:mn></r:mrow></r:msup></r:mrow></r:math> for binary neutron stars and <u:math xmlns:u=""http://www.w3.org/1998/Math/MathML"" display=""inline""><u:mrow><u:mn>9.7</u:mn><u:mo>−</u:mo><u:mn>101</u:mn><u:mtext> </u:mtext><u:mtext> </u:mtext><u:msup><u:mrow><u:mi>Gpc</u:mi></u:mrow><u:mrow><u:mo>−</u:mo><u:mn>3</u:mn></u:mrow></u:msup><u:mtext> </u:mtext><u:msup><u:mrow><u:mi mathvariant=""normal"">y</u:mi></u:mrow><u:mrow><u:mo>−</u:mo><u:mn>1</u:mn></u:mrow></u:msup></u:mrow></u:math> for binary black holes assuming fixed population distributions and determine a neutron star–black hole merger rate 90% upper limit of <x:math xmlns:x=""http://www.w3.org/1998/Math/MathML"" display=""inline""><x:mrow><x:mn>610</x:mn><x:mtext> </x:mtext><x:mtext> </x:mtext><x:msup><x:mrow><x:mi>Gpc</x:mi></x:mrow><x:mrow><x:mo>−</x:mo><x:mn>3</x:mn></x:mrow></x:msup><x:mtext> </x:mtext><x:msup><x:mrow><x:mi mathvariant=""normal"">y</x:mi></x:mrow><x:mrow><x:mo>−</x:mo><x:mn>1</x:mn></x:mrow></x:msup></x:mrow></x:math>. Published by the American Physical Society 2019",https://doi.org/10.1103/physrevx.9.031040,2019,10.1103/physrevx.9.031040,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,middle
w4_rq02_020,rq02_stellar_parameters,机器学习如何从恒星光谱估计有效温度、表面重力、金属丰度等恒星物理或大气参数？,"How is machine learning used to estimate stellar physical or atmospheric parameters, including effective temperature, surface gravity, and metallicity, from stellar spectra?",q03_parameters,https://openalex.org/W3122729254,Probing the interior physics of stars through asteroseismology,"By studying the oscillations of a star's surface, it is possible to extract information about stellar strata, age, and dynamics. Though one might guess that observation of surface oscillatory motions would be limited to our Sun, high-precision brightness measurements of distant stars, performed over many years, have enabled the field of asteroseismology. This comprehensive review covers the recent development of this field, the necessary blending of numerical simulation and data, and the way in which this new information enhances our understanding of stellar evolution.",https://doi.org/10.1103/revmodphys.93.015001,2021,10.1103/revmodphys.93.015001,"[""q03_parameters""]","[""20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2""]",w4_pilot_v0.1,middle
w4_rq03_001,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W2745394653,Analyzing γ rays of the Galactic Center with deep learning,"We present the application of convolutional neural networks to a particular problem in gamma ray astronomy. Explicitly, we use this method to investigate the origin of an excess emission of GeV γ rays in the direction of the Galactic Center, reported by several groups by analyzing Fermi -LAT data. Interpretations of this excess include γ rays created by the annihilation of dark matter particles and γ rays originating from a collection of unresolved point sources, such as millisecond pulsars. We train and test convolutional neural networks with simulated Fermi -LAT images based on point and diffuse emission models of the Galactic Center tuned to measured γ ray data. Our new method allows precise measurements of the contribution and properties of an unresolved population of γ ray point sources in the interstellar diffuse emission model. The current model predicts the fraction of unresolved point sources with an error of up to 10% and this is expected to decrease with future work.",https://doi.org/10.1088/1475-7516/2018/05/058,2018,10.1088/1475-7516/2018/05/058,"[""q04_preprocessing""]","[""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,bottom
w4_rq03_002,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W7130819561,From classical machine learning to emerging foundation models: review on multimodal data integration for cancer research,"Abstract Cancer research is increasingly driven by the integration of diverse data modalities, spanning from genomics and proteomics to imaging and clinical factors. However, extracting actionable insights from these vast and heterogeneous datasets remains a key challenge. The rise of foundation models (FMs) large deep-learning models pretrained on extensive amounts of data serving as a backbone for a wide range of downstream tasks—offers new avenues for discovering biomarkers, improving diagnosis, and personalizing treatment. This paper presents a comprehensive review of widely adopted integration strategies of multimodal data to assist advance the computational approaches for data-driven discoveries in oncology. We examine emerging trends in machine learning (ML) and deep learning (DL), including methodological frameworks, validation protocols, and open-source resources targeting cancer subtype classification, biomarker discovery, treatment guidance, and outcome prediction. This study also comprehensively covers the shift from traditional ML to FMs for multimodal integration. We present a holistic view of recent FMs advancements and challenges faced during the integration of multi-omics with advanced imaging data. We identify state-of-the-art FMs, publicly available multi-modal repositories, and advanced tools and methods for data integration. We argue that current state-of-the-art integration methods provide the essential groundwork for developing the next generation of large-scale, pre-trained models poised to further revolutionize oncology. To the best of our knowledge, this is the first review to systematically map the transition from conventional ML to advanced FM for multimodal data integration in oncology, while also framing these developments as foundational for the forthcoming era of large-scale AI models in cancer research. The GitHub repo of this project available at https://github.com/WuLabMDA/Medical-Foundation-Models .",https://doi.org/10.1007/s10462-026-11522-9,2026,10.1007/s10462-026-11522-9,"[""q04_preprocessing""]","[""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,top
w4_rq03_003,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W3155899199,Machine Learning Based Automatic Modulation Recognition for Wireless Communications: A Comprehensive Survey,"The rapid development of information and wireless communication technologies together with the large increase in the number of end-users have made the radio spectrum more crowded than ever. Besides, providing a stable and reliable service is challenging, as electromagnetic environments are evolving and becoming more sophisticated. Accordingly, there is an urgent need for more reliable and intelligent communication systems that can improve the spectrum efficiency and the quality of service to provide agile management of network resources, so as to better meet the needs of future wireless users. Specifically, Automatic Modulation Recognition (AMR) plays an essential role in most intelligent communication systems especially with the emergence of Software Defined Radio (SDR). AMR is an indispensable task while performing spectrum sensing in Cognitive Radio (CR). Thanks to the significant advancements in Deep Learning (DL) applications, new and powerful tools have been provided which can tackle problems in this space. Thus, today, integrating DL models into AMR has gained the attention of many researchers. This work aims to provide a comprehensive state-of-the-art review of the most recent Machine Learning (ML) based AMR methods for Single-Input Single-Output (SISO) and Multiple-Input Multiple-Output (MIMO) systems. Furthermore, the architecture of each model will be identified along with a detailed comparison in terms of specifications and performance. Finally, an outline of the open problems, challenges, and potential research directions is provided along with discussion and conclusion.",https://doi.org/10.1109/access.2021.3071801,2021,10.1109/access.2021.3071801,"[""q02_classification"",""q04_preprocessing""]","[""20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3"",""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,top
w4_rq03_004,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W3103819337,Unsupervised feature-learning for galaxy SEDs with denoising autoencoders,"With the increasing number of deep multi-wavelength galaxy surveys, the spectral energy distribution (SED) of galaxies has become an invaluable tool for studying the formation of their structures and their evolution. In this context, standard analysis relies on simple spectro-photometric selection criteria based on a few SED colors. If this fully supervised classification already yielded clear achievements, it is not optimal to extract relevant information from the data. In this article, we propose to employ very recent advances in machine learning, and more precisely in feature learning, to derive a data-driven diagram. We show that the proposed approach based on denoising autoencoders recovers the bi-modality in the galaxy population in an unsupervised manner, without using any prior knowledge on galaxy SED classification. This technique has been compared to principal component analysis (PCA) and to standard color/color representations. In addition, preliminary results illustrate that this enables the capturing of extra physically meaningful information, such as redshift dependence, galaxy mass evolution and variation over the specific star formation rate. PCA also results in an unsupervised representation with physical properties, such as mass and sSFR, although this representation separates out less other characteristics (bimodality, redshift evolution) than denoising autoencoders.",,2017,10.1051/0004-6361/201630240/pdf,"[""q04_preprocessing""]","[""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,middle
w4_rq03_005,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W3088227899,Machines learn to infer stellar parameters just by looking at a large number of spectra,"ABSTRACT Machine learning has been widely applied to clearly defined problems of astronomy and astrophysics. However, deep learning and its conceptual differences to classical machine learning have been largely overlooked in these fields. The broad hypothesis behind our work is that letting the abundant real astrophysical data speak for itself, with minimal supervision and no labels, can reveal interesting patterns that may facilitate discovery of novel physical relationships. Here, as the first step, we seek to interpret the representations a deep convolutional neural network chooses to learn, and find correlations in them with current physical understanding. We train an encoder–decoder architecture on the self-supervised auxiliary task of reconstruction to allow it to learn general representations without bias towards any specific task. By exerting weak disentanglement at the information bottleneck of the network, we implicitly enforce interpretability in the learned features. We develop two independent statistical and information-theoretical methods for finding the number of learned informative features, as well as measuring their true correlation with astrophysical validation labels. As a case study, we apply this method to a data set of ∼270 000 stellar spectra, each of which comprising ∼300 000 dimensions. We find that the network clearly assigns specific nodes to estimate (notions of) parameters such as radial velocity and effective temperature without being asked to do so, all in a completely physics-agnostic process. This supports the first part of our hypothesis. Moreover, we find with high confidence that there are ∼4 more independently informative dimensions that do not show a direct correlation with our validation parameters, presenting potential room for future studies.",https://doi.org/10.1093/mnras/staa3540,2020,10.1093/mnras/staa3540,"[""q04_preprocessing""]","[""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,bottom
w4_rq03_006,rq03_spectral_preprocessing,机器学习如何用于恒星光谱的预处理、降噪、归一化、校准或质量改进？,"How is machine learning used for preprocessing, denoising, normalization, calibration, or quality improvement of stellar spectra?",q04_preprocessing,https://openalex.org/W2065532082,Astrophysically robust systematics removal using variational inference: application to the first month of Kepler data,"Space-based transit search missions such as Kepler are collecting large numbers of stellar light curves of unprecedented photometric precision and time coverage. However, before this scientific goldmine can be exploited fully, the data must be cleaned of instrumental artefacts. We present a new method to correct common-mode systematics in large ensembles of very high precision light curves. It is based on a Bayesian linear basis model and uses shrinkage priors for robustness, variational inference for speed and a de-noising step based on empirical mode decomposition to prevent the introduction of spurious noise into the corrected light curves. After demonstrating the performance of our method on a synthetic data set, we apply it to the first month of Kepler data. We compare the results, which are publicly available, to the output of the Kepler pipeline's pre-search data conditioning, and show that the two generally give similar results, but the light curves corrected using our approach have lower scatter, on average, on both long and short time-scales. We finish by discussing some limitations of our method and outlining some avenues for further development. The trend-corrected data produced by our approach are publicly available.",https://doi.org/10.1093/mnras/stt1555,2013,10.1093/mnras/stt1555,"[""q04_preprocessing""]","[""20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706""]",w4_pilot_v0.1,bottom
