openalex_id,title,authors,publication_year,doi,abstract,cited_by_count,source_name,landing_page_url,keyword,retrieved_at,run_id,baseline_preliminary_score,title_relevance_score,abstract_relevance_score,combined_relevance_score,stage1_relevance_level,stage2_ranking_score,old_rank,new_rank
https://openalex.org/W2963887511,ASTEROSEISMIC-BASED ESTIMATION OF THE SURFACE GRAVITY FOR THE LAMOST GIANT STARS,Chao Liu; Min Fang; Yue Wu; Licai Deng; Liang Wang; Wei Wang; Jian-Ning Fu; Yonghui Hou; Guangwei Li; Yong Zhang,2015,10.1088/0004-637x/807/1/4,"Asteroseismology is one of the most accurate approaches to estimate the surface gravity of a star. However, most of the data from the current spectroscopic surveys do not have asteroseismic measurements, which is very expensive and time consuming. In order to improve the spectroscopic surface gravity estimates for a large amount of survey data with the help of the small subset of the data with seismic measurements, we set up a support vector regression (SVR) model for the estimation of the surface gravity supervised by 1374 Large Sky Area Multi-object Fiber Spectroscopic Telescope (LAMOST) giant stars with Kepler seismic surface gravity. The new approach can reduce the uncertainty of the estimates down to about 0.1 dex, which is better than the LAMOST pipeline by at least a factor of 2, for the spectra with signal-to-noise ratio higher than 20. Compared with the log g estimated from the LAMOST pipeline, the revised log g values provide a significantly improved match to the expected distribution of red clump and red giant branch stars from stellar isochrones. Moreover, even the red bump stars, which extend to only about 0.1 dex in log g, can be discriminated from the new estimated surface gravity. The method is then applied to about 350,000 LAMOST metalrich giant stars to provide improved surface gravity estimates. In general, the uncertainty of the distance estimate based on the SVR surface gravity can be reduced to about 12% for the LAMOST data.",76,The Astrophysical Journal,https://doi.org/10.1088/0004-637x/807/1/4,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3624,0.1068,0.0315,0.0842,medium,0.2175,54,33
https://openalex.org/W2143169117,Machine learning and cosmological simulations – I. Semi-analytical models,Harshil Kamdar; Matthew Turk; Róbert Brunner,2015,10.1093/mnras/stv2310,"We present a new exploratory framework to model galaxy formation and evolution in a hierarchical Universe by using machine learning (ML). Our motivations are two-fold: (1) presenting a new, promising technique to study galaxy formation, and (2) quantitatively analysing the extent of the influence of dark matter halo properties on galaxies in the backdrop of semi-analytical models (SAMs). We use the influential Millennium Simulation and the corresponding Munich SAM to train and test various sophisticated ML algorithms (k-Nearest Neighbors, decision trees, random forests, and extremely randomized trees). By using only essential dark matter halo physical properties for haloes of M > 1012 M⊙ and a partial merger tree, our model predicts the hot gas mass, cold gas mass, bulge mass, total stellar mass, black hole mass and cooling radius at z = 0 for each central galaxy in a dark matter halo for the Millennium run. Our results provide a unique and powerful phenomenological framework to explore the galaxy–halo connection that is built upon SAMs and demonstrably place ML as a promising and a computationally efficient tool to study small-scale structure formation.",49,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stv2310,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3936,0.1236,0.0322,0.0962,medium,0.212,52,34
https://openalex.org/W2495294139,On the estimation of stellar parameters with uncertainty prediction from Generative Artificial Neural Networks: application to<i>Gaia</i>RVS simulated spectra,C. Dafonte; D. Fustes; M. Manteiga; D. Garabato; M. A. Álvarez; A. Ulla; C. Allende Prieto,2016,10.1051/0004-6361/201527045,"Aims. We present an innovative artificial neural network (ANN) architecture, called Generative ANN (GANN), that computes the forward model, that is it learns the function that relates the unknown outputs (stellar atmospheric parameters, in this case) to the given inputs (spectra). Such a model can be integrated in a Bayesian framework to estimate the posterior distribution of the outputs.",20,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201527045,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3891,0.1728,0.0361,0.1318,medium,0.2055,53,35
https://openalex.org/W4320341265,"Full spectrum fitting with photometry in <scp>ppxf</scp>: stellar population versus dynamical masses, non-parametric star formation history and metallicity for 3200 LEGA-C galaxies at redshift <i>z</i> ≈ 0.8",Michele Cappellari,2023,10.1093/mnras/stad2597,"ABSTRACT I introduce some improvements to the ppxf method, which measures the stellar and gas kinematics, star formation history (SFH) and chemical composition of galaxies. I describe the new optimization algorithm that ppxf uses and the changes I made to fit both spectra and photometry simultaneously. I apply the updated ppxf method to a sample of 3200 galaxies at redshift 0.6 &amp;lt; z &amp;lt; 1 (median z = 0.76, stellar mass $M_\ast \gtrsim 3\times 10^{10}$ M⊙), using spectroscopy from the LEGA-C survey (DR3) and 28-bands photometry from two different sources. I compare the masses from new JAM dynamical models with the ppxf stellar population M* and show the latter are more reliable than previous estimates. I use three different stellar population synthesis (SPS) models in ppxf and both photometric sources. I confirm the main trend of the galaxies’ global ages and metallicity [M/H] with stellar velocity dispersion σ* (or central density), but I also find that [M/H] depends on age at fixed σ*. The SFHs reveal a sharp transition from star formation to quenching for galaxies with $\lg (\sigma _\ast /\mathrm{km}\, s^{-1})\gtrsim 2.3$ ($\sigma _\ast \gtrsim 200$$\mathrm{km}\, s^{-1}$), or average mass density within 1 kpc $\lg (\Sigma _1^{\rm JAM}/\mathrm{\mathrm{M}_{\odot }kpc^{-2}})\gtrsim 9.9$ ($\Sigma _1^{\rm JAM}\gtrsim 7.9\times 10^9\, \mathrm{\mathrm{M}_{\odot }\ kpc^{-2}}$), or with $[M/H]\gtrsim -0.1$, or with Sersic index $\lg n_{\rm Ser}\gtrsim 0.5$ ($n_{\rm Ser}\gtrsim 3.2$). However, the transition is smoother as a function of M*. These results are consistent for two SPS models and both photometric sources, but they differ significantly from the third SPS model, which demonstrates the importance of comparing model assumptions.",254,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stad2597,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.5253,0.018,0.0276,0.0209,low,0.1905,8,36
https://openalex.org/W3017279354,Painting a portrait of the Galactic disc with its stellar clusters,T. Cantat-Gaudin; F. Anders; A. Castro-Ginard; C. Jordi; M. Romero-Gómez; C. Soubiran; L. Casamiquela; Y. Tarricq; A. Moitinho; A. Vallenari; A. Bragaglia; A. Krone-Martins; Marina Kounkel,2020,10.1051/0004-6361/202038192,"Context. The large astrometric and photometric survey performed by the Gaia mission allows for a panoptic view of the Galactic disc and its stellar cluster population. Hundreds of stellar clusters were only discovered after the latest Gaia data release (DR2) and have yet to be characterised. Aims. Here we make use of the deep and homogeneous Gaia photometry down to G = 18 to estimate the distance, age, and interstellar reddening for about 2000 stellar clusters identified with Gaia DR2 astrometry. We use these objects to study the structure and evolution of the Galactic disc. Methods. We relied on a set of objects with well-determined parameters in the literature to train an artificial neural network to estimate parameters from the Gaia photometry of cluster members and their mean parallax. Results. We obtain reliable parameters for 1867 clusters. Our catalogue confirms the relative lack of old stellar clusters in the inner disc (with a few notable exceptions). We also quantify and discuss the variation of scale height with cluster age, and we detect the Galactic warp in the distribution of old clusters. Conclusions. This work results in a large and homogeneous cluster catalogue, allowing one to trace the structure of the disc out to distances of ∼4 kpc. However, the present sample is still unable to trace the outer spiral arm of the Milky Way, which indicates that the outer disc cluster census might still be incomplete.",544,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202038192,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4726,0.0361,0.0245,0.0326,low,0.1823,22,37
https://openalex.org/W4285900142,<i>Gaia</i>Data Release 3,O. L. Creevey; R. Sordo; F. Pailler; Y. Frémat; U. Heiter; F. Thévenin; R. Andrae; M. Fouesneau; A. Lobel; C. A. L. Bailer‐Jones; D. Garabato; I. Bellas-Velidis; E. Brugaletta; A. Lorca; C. Ordenovic; P. A. Palicio; L. M. Sarro; L. Delchambre; R. Drimmel; J. Rybizki; G. Torralba Elipe; A. J. Korn; A. Recio–Blanco; M. Schultheis; F. De Angeli; P. Montegriffo; A. Abreu Aramburu; S. Accart; M. A. Álvarez; J. Bakker; N. Brouillet; Alexandru Burlacu; R. Carballo; L. Casamiquela; A. Chiavassa; G. Contursi; William Cooper; Carlos Dafonte; A. Dapergolas; P. de Laverny; T. E. Dharmawardena; B. Edvardsson; Y. Le Fustec; P. García-Lario; Miguel García-Torres; A. Gómez; I. González-Santamaría; D. Hatzidimitriou; A. Jean-Antoine Piccolo; M. Kontiza; G. Kordopatis; A. C. Lanzafame; Y. Lebreton; E. Licata; H. E. P. Lindstrøm; E. Livanou; A. Magdaleno Romeo; M. Manteiga; Federico Marocco; D. J. Marshall; Nicolas Mary; C. Nicolas; L. Pallas-Quintela; C. Panem; B. Pichon; E. Poggio; F. Riclet; A. C. Robin; R. Santoveña; A. Silvelo; I. Slezak; R. L. Smart; C. Soubiran; M. Süveges; A. Ulla; E. Utrilla; A. Vallenari; H. Zhao; J. Zorec; D. Barrado; A. Bijaoui; J.‐C. Bouret; R. Blomme; I. Brott; S. Cassisi; O. Kochukhov; C. Martayan; D. Shulyak; J. Silvester,2022,10.1051/0004-6361/202243688,"Gaia Data Release 3 contains a wealth of new data products for the community. Astrophysical parameters are a major component of this release, and were produced by the Astrophysical parameters inference system (Apsis) within the Gaia Data Processing and Analysis Consortium (DPAC). The aim of this paper is to describe the overall content of the astrophysical parameters in Gaia DR3 and how they were produced. In Apsis, we use the mean BP/RP and mean RVS spectra along with astrometry and photometry, and we derive the following parameters: source classification and probabilities for 1.6 billion objects; interstellar medium characterisation and distances for up to 470 million sources, including a 2D total Galactic extinction map; 6 million redshifts of quasar candidates; 1.4 million redshifts of galaxy candidates; and an analysis of 50 million outlier sources through an unsupervised classification. The astrophysical parameters also include many stellar spectroscopic and evolutionary parameters for up to 470 million sources. These comprise T eff , log g , and [M/H] (470 million using BP/RP, 6 million using RVS), radius (470 million), mass (140 million), age (120 million), chemical abundances (up to 5 million), diffuse interstellar band analysis (0.5 million), activity indices (2 million), H α equivalent widths (200 million), and further classification of spectral types (220 million) and emission-line stars (50 000). This paper is the first in a series of three papers, and focusses on describing the global content of the parameters in Gaia DR3. The accompanying Papers II and III focus on the validation and use of the stellar and non-stellar products, respectively. This catalogue is the most extensive homogeneous database of astrophysical parameters to date, and is based uniquely on Gaia data. It will only be superseded by Gaia Data Release 4, and will therefore remain a key reference over the next four years, providing astrophysical parameters independent of other ground- and space-based data.",213,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202243688,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4524,0.0,0.0188,0.0057,low,0.1766,28,38
https://openalex.org/W2084341220,Statistical Modeling: The Two Cultures (with comments and a rejoinder by the author),Leo Breiman,2001,10.1214/ss/1009213726,"There are two cultures in the use of statistical modeling to reach conclusions from data. One assumes that the data are generated by a given stochastic data model. The other uses algorithmic models and treats the data mechanism as unknown. The statistical community has been committed to the almost exclusive use of data models. This commitment has led to irrelevant theory, questionable conclusions, and has kept statisticians from working on a large range of interesting current problems. Algorithmic modeling, both in theory and practice, has developed rapidly in fields outside statistics. It can be used both on large complex data sets and as a more accurate and informative alternative to data modeling on smaller data sets. If our goal as a field is to use data to solve problems, then we need to move away from exclusive dependence on data models and adopt a more diverse set of tools.",4306,Statistical Science,https://doi.org/10.1214/ss/1009213726,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4,0.0,0.0,0.0,low,0.175,49,39
https://openalex.org/W2740236269,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,Bela Abolfathi; David S. Aguado; Gabriela Aguilar; Carlos Allende Prieto; Andrés Almeida; Tonima Tasnim Ananna; F. Anders; Scott F. Anderson; Brett H. Andrews; Borja Anguiano; Alfonso Aragón‐Salamanca; M. Argudo–Fernández; E. Armengaud; M. Ata; É. Aubourg; V. Ávila-Reese; Carles Badenes; S. Bailey; Christophe Balland; Kathleen A. Barger; J. K. Barrera-Ballesteros; Curtis Bartosz; Fabienne A. Bastien; Dominic Bates; Falk Baumgarten; Julian Bautista; Rachael L. Beaton; Timothy C. Beers; Francesco Belfiore; Chad F. Bender; Mariangela Bernardi; Matthew A. Bershady; Florian Beutler; Jonathan C. Bird; Dmitry Bizyaev; Guillermo A. Blanc; Michael R. Blanton; Michael Blomqvist; A. Bolton; M. Boquien; J. Borissova; Jo Bovy; Christian Andres Bradna Diaz; William Nielsen Brandt; J. Brinkmann; Joel R. Brownstein; Kevin Bundy; Adam J. Burgasser; E. Burtin; Nicolás G. Busca; Caleb I. Cañas; M. Cano-Díaz; Michele Cappellari; R. Carrera; Andrew R. Casey; Bernardo Cervantes Sodi; Yanping Chen; Brian Cherinka; C. Chiappini; Peter Doohyun Choi; Drew Chojnowski; Chia-Hsun Chuang; Haeun Chung; Nicolas Clerc; Roger E. Cohen; Julia M. Comerford; Johan Comparat; Janaina Correa do Nascimento; L. N. da Costa; Marie-Claude Cousinou; Kevin R. Covey; Jeffrey D. Crane; I. Cruz-González; Kátia Cunha; Gabriele S Ilha; G. Damke; Jeremy Darling; James W. Davidson; Kyle Dawson; Miguel Icaza-Lizaola; Axel de la Macorra; Sylvain de la Torre; Nathan De Lee; Victoria de Sainte Agathe; Alice Deconto Machado; F. Dell’Agli; Timothée Delubac; Aleksandar M. Diamond‐Stanic; John Donor; Juan José Downes; Niv Drory; Hélion du Mas des Bourboux; Christopher Duckworth; T. Dwelly; Jamie Dyer; Garrett Ebelke; Arthur Eigenbrot; Daniel J. Eisenstein; Y. Elsworth; Éric Emsellem,2018,10.3847/1538-4365/aa9e8a,"Abstract The fourth generation of the Sloan Digital Sky Survey (SDSS-IV) has been in operation since 2014 July. This paper describes the second data release from this phase, and the 14th from SDSS overall (making this Data Release Fourteen or DR14). This release makes the data taken by SDSS-IV in its first two years of operation (2014–2016 July) public. Like all previous SDSS releases, DR14 is cumulative, including the most recent reductions and calibrations of all data taken by SDSS since the first phase began operations in 2000. New in DR14 is the first public release of data from the extended Baryon Oscillation Spectroscopic Survey; the first data from the second phase of the Apache Point Observatory (APO) Galactic Evolution Experiment (APOGEE-2), including stellar parameter estimates from an innovative data-driven machine-learning algorithm known as “The Cannon”; and almost twice as many data cubes from the Mapping Nearby Galaxies at APO (MaNGA) survey as were in the previous release ( N = 2812 in total). This paper describes the location and format of the publicly available data from the SDSS-IV surveys. We provide references to the important technical papers describing how these data have been taken (both targeting and observation details) and processed for scientific use. The SDSS web site ( www.sdss.org ) has been updated for this release and provides links to data downloads, as well as tutorials and examples of data use. SDSS-IV is planning to continue to collect astronomical data until 2020 and will be followed by SDSS-V.",1051,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/aa9e8a,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4695,0.0,0.0438,0.0131,low,0.1722,25,40
https://openalex.org/W4381612653,A calibration point for stellar evolution from massive star asteroseismology,Siemen Burssens; D. M. Bowman; Mathias Michielsen; S. Simón‐Díaz; C. Aerts; Vincent Vanlaer; G. Banyard; N. Nardetto; R. H. D. Townsend; G. Handler; Joey S. G. Mombarg; R. Vanderspek; G. Ricker,2023,10.1038/s41550-023-01978-y,nan,57,Nature Astronomy,https://doi.org/10.1038/s41550-023-01978-y,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4322,0.0406,0.0,0.0284,low,0.1703,36,41
https://openalex.org/W2772961215,Inferring the star formation histories of massive quiescent galaxies with bagpipes: evidence for multiple quenching mechanisms,Adam C. Carnall; R. J. McLure; J. S. Dunlop; Romeel Davé,2018,10.1093/mnras/sty2169,"We present Bayesian Analysis of Galaxies for Physical Inference andParameter EStimation, or BAGPIPES, a new PYTHON tool that can be used torapidly generate complex model galaxy spectra and to fit these toarbitrary combinations of spectroscopic and photometric data using theMULTINEST nested sampling algorithm. We extensively test our ability torecover realistic star formation histories (SFHs) by fitting mockobservations of quiescent galaxies from the MUFASA simulation. We thenperform a detailed analysis of the SFHs of a sample of 9289 quiescentgalaxies from UltraVISTA with stellar masses, M* &gt;1010 M⊙ and redshifts 0.25 &lt;z &lt;3.75.The majority of our sample exhibit SFHs that rise gradually then quenchrelatively rapidly over 1-2 Gyr. This behaviour is consistent withrecent cosmological hydrodynamic simulations, where AGN-driven feedbackin the low-accretion (jet) mode is the dominant quenching mechanism. Atz &gt; 1, we also find a class of objects with SFHs that rise and fallvery rapidly, with quenching time-scales of 3 Gyr, which wespeculate to be the result of diminishing overall cosmic gas supply. Weconfirm the mass-accelerated evolution (downsizing) trend, and a trendtowards more rapid quenching at higher stellar masses. However, ourresults suggest that the latter is a natural consequence ofmass-accelerated evolution, rather than a change in quenching physicswith stellar mass. We find 61 ± 8 per cent of z &gt; 1.5massive-quenched galaxies undergo significant further evolution by z =0.5. BAGPIPES is available at bagpipes.readthedocs.io.",790,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2169,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4392,0.0,0.0493,0.0148,low,0.1684,31,42
https://openalex.org/W3172620183,Extending the evolution of the stellar mass–size relation at <i>z</i> ≤ 2 to low stellar mass galaxies from HFF and CANDELS,K. Nedkova; Boris Häußler; Danilo Marchesini; Paola Dimauro; Gabriel Brammer; Paul Eigenthaler; Adina D. Feinstein; Henry C. Ferguson; Evelyn J. Johnston; Erin Kado-Fong; Jeyhan S. Kartaltepe; Ivo Labbé; Daniel Lange-Vagle; Nicholas S. Martis; Elizabeth J. McGrath; Adam Muzzin; Pascal A. Oesch; Yasna Órdenes-Briceño; Thomas H. Puzia; Heath Shipley; Brooke Simmons; Rosalind E. Skelton; Mauro Stefanon; Arjen van der Wel; Katherine E. Whitaker,2021,10.1093/mnras/stab1744,"ABSTRACT We reliably extend the stellar mass–size relation over 0.2 ≤ z ≤ 2 to low stellar mass galaxies by combining the depth of Hubble Frontier Fields with the large volume covered by CANDELS. Galaxies are simultaneously modelled in multiple bands using the tools developed by the MegaMorph project, allowing robust size (i.e. half-light radius) estimates even for small, faint, and high redshift galaxies. We show that above 107 M⊙, star-forming galaxies are well represented by a single power law on the mass–size plane over our entire redshift range. Conversely, the stellar mass–size relation is steep for quiescent galaxies with stellar masses $\ge 10^{10.3}\, {\rm M}_\odot$ and flattens at lower masses, regardless of whether quiescence is selected based on star-formation activity, rest-frame colours, or structural characteristics. This flattening occurs at sizes of ∼1 kpc at z ≤ 1. As a result, a double power law is preferred for the stellar mass–size relation of quiescent galaxies, at least above 10$^7\, {\rm M}_\odot$. We find no strong redshift dependence in the slope of the relation of star-forming galaxies as well as of high mass quiescent galaxies. We also show that star-forming galaxies with stellar masses $\ge 10^{9.5}\, {\rm M}_\odot$ and quiescent galaxies with stellar masses $\ge 10^{10.3}\, {\rm M}_\odot$ have undergone significant size growth since z ∼ 2, as expected; however, low mass galaxies have not. Finally, we supplement our data with predominantly quiescent dwarf galaxies from the core of the Fornax cluster, showing that the stellar mass–size relation is continuous below 10$^7\, {\rm M}_\odot$, but a more complicated functional form is necessary to describe the relation.",93,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab1744,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4295,0.0482,0.0361,0.0446,low,0.1665,39,43
https://openalex.org/W2905331806,"The Fifteenth Data Release of the Sloan Digital Sky Surveys: First Release of MaNGA-derived Quantities, Data Visualization Tools, and Stellar Library",D. S. Aguado; Romina Ahumada; Andrés Almeida; Scott F. Anderson; Brett H. Andrews; Borja Anguiano; Erik Aquino Ortíz; Alfonso Aragón-Salamanca; Maria Argudo-Fernández; Marie Aubert; Vladimir Avila-Reese; Carles Badenes; Sandro Barboza Rembold; Kat Barger; Jorge Barrera-Ballesteros; Dominic Bates; Julian Bautista; Rachael L. Beaton; Timothy C. Beers; Francesco Belfiore; Mariangela Bernardi; Matthew Bershady; Florian Beutler; Jonathan Bird; Dmitry Bizyaev; Guillermo A. Blanc; Michael R. Blanton; Michael Blomqvist; Adam S. Bolton; Médéric Boquien; Jura Borissova; Jo Bovy; William Nielsen Brandt; Jonathan Brinkmann; Joel R. Brownstein; Kevin Bundy; Adam Burgasser; Nell Byler; Mariana Cano Diaz; Michele Cappellari; Ricardo Carrera; Bernardo Cervantes Sodi; Yanping Chen; Brian Cherinka; Peter Doohyun Choi; Haeun Chung; Damien Coffey; Julia M. Comerford; Johan Comparat; Kevin Covey; Gabriele da Silva Ilha; Luiz da Costa; Yu Sophia Dai; Guillermo Damke; Jeremy Darling; Roger Davies; Kyle Dawson; Victoria de Sainte Agathe; Alice Deconto Machado; Agnese Del Moro; Nathan De Lee; Aleksandar M. Diamond-Stanic; Helena Domínguez Sánchez; John Donor; Niv Drory; Hélion du Mas des Bourboux; Chris Duckworth; Tom Dwelly; Garrett Ebelke; Eric Emsellem; Stephanie Escoffier; José G. Fernández-Trincado; Diane Feuillet; Johanna-Laina Fischer; Scott W. Fleming; Amelia Fraser-McKelvie; Gordon Freischlad; Peter M. Frinchaboy; Hai Fu; Lluís Galbany; Rafael Garcia-Dias; D. A. García-Hernández; Luis Alberto Garma Oehmichen; Marcio Antonio Geimba Maia; Héctor Gil-Marín; Kathleen Grabowski; Meng Gu; Hong Guo; Jaewon Ha; Emily Harrington; Sten Hasselquist; Christian R. Hayes; Fred Hearty; Hector Hernandez Toledo; Harry Hicks; David W. Hogg; Kelly Holley-Bockelmann; Jon A. Holtzman; Bau-Ching Hsieh; Jason A. S. Hunt,2019,10.3847/1538-4365/aaf651,"Twenty years have passed since first light for the Sloan Digital Sky Survey (SDSS). Here, we release data taken by the fourth phase of SDSS (SDSS-IV) across its first three years of operation (2014 July-2017 July). This is the third data release for SDSS-IV, and the 15th from SDSS (Data Release Fifteen; DR15). New data come from MaNGA-we release 4824 data cubes, as well as the first stellar spectra in the MaNGA Stellar Library (MaStar), the first set of survey-supported analysis products (e.g., stellar and gas kinematics, emission-line and other maps) from the MaNGA Data Analysis Pipeline, and a new data visualization and access tool we call ""Marvin."" The next data release, DR16, will include new data from both APOGEE-2 and eBOSS; those surveys release no new data here, but we document updates and corrections to their data processing pipelines. The release is cumulative; it also includes the most recent reductions and calibrations of all data taken by SDSS since first light. In this paper, we describe the location and format of the data and tools and cite technical references describing how it was obtained and processed. The SDSS website (www.sdss.org) has also been updated, providing links to data downloads, tutorials, and examples of data use. Although SDSS-IV will continue to collect astronomical data until 2020, and will be followed by SDSS-V (2020-2025), we end this paper by describing plans to ensure the sustainability of the SDSS data archive for many years beyond the collection of data.",353,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/aaf651,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4571,0.0229,0.0223,0.0227,low,0.1658,27,44
https://openalex.org/W4220667678,The EXPRES Stellar Signals Project II. State of the Field in Disentangling Photospheric Velocities,Lily Zhao; Debra A. Fischer; Eric B. Ford; Alex Wise; M. Cretignier; S. Aigrain; Oscar Barragán; Megan Bedell; Lars A. Buchhave; J. D. Camacho; H. M. Cegla; Jessi Cisewski-Kehe; A. Collier Cameron; Zoë L. de Beurs; Sally Dodson-Robinson; X. Dumusque; J. P. Faria; Christian Gilbertson; Charlotte Haley; Justin Harrell; David W. Hogg; Parker H. Holzer; A. Anna John; Baptiste Klein; M. Lafarga; Florian Lienhard; Vinesh Rajpaul; Annelies Mortier; Belinda Nicholson; Michael L. Palumbo; Victor Ramirez Delgado; Christopher J. Shallue; Andrew Vanderburg; P. T. P. Viana; Jinglin Zhao; N. Zicher; Samuel H. C. Cabot; Gregory W. Henry; Rachael M. Roettenbacher; John M. Brewer; Joe Llama; Ryan R. Petersburg; Andrew E. Szymkowiak,2022,10.3847/1538-3881/ac5176,"Abstract Measured spectral shifts due to intrinsic stellar variability (e.g., pulsations, granulation) and activity (e.g., spots, plages) are the largest source of error for extreme-precision radial-velocity (EPRV) exoplanet detection. Several methods are designed to disentangle stellar signals from true center-of-mass shifts due to planets. The Extreme-precision Spectrograph (EXPRES) Stellar Signals Project (ESSP) presents a self-consistent comparison of 22 different methods tested on the same extreme-precision spectroscopic data from EXPRES. Methods derived new activity indicators, constructed models for mapping an indicator to the needed radial-velocity (RV) correction, or separated out shape- and shift-driven RV components. Since no ground truth is known when using real data, relative method performance is assessed using the total and nightly scatter of returned RVs and agreement between the results of different methods. Nearly all submitted methods return a lower RV rms than classic linear decorrelation, but no method is yet consistently reducing the RV rms to sub-meter-per-second levels. There is a concerning lack of agreement between the RVs returned by different methods. These results suggest that continued progress in this field necessitates increased interpretability of methods, high-cadence data to capture stellar signals at all timescales, and continued tests like the ESSP using consistent data sets with more advanced metrics for method performance. Future comparisons should make use of various well-characterized data sets—such as solar data or data with known injected planetary and/or stellar signals—to better understand method performance and whether planetary signals are preserved.",59,The Astronomical Journal,https://doi.org/10.3847/1538-3881/ac5176,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4335,0.0309,0.0293,0.0304,low,0.1638,34,45
https://openalex.org/W3038345459,Physics of Eclipsing Binaries. V. General Framework for Solving the Inverse Problem,Kyle E. Conroy; Angela Kochoska; Daniel Hey; Herbert Pablo; Kelly M. Hambleton; David Jones; Joseph Giammarco; Michael Abdul-Masih; Andrej Prša,2020,10.3847/1538-4365/abb4e2,"Abstract PHOEBE 2 is a Python package for modeling the observables of eclipsing star systems, but until now it has focused entirely on the forward model—that is, generating a synthetic model given fixed values of a large number of parameters describing the system and the observations. The inverse problem, obtaining orbital and stellar parameters given observational data, is more complicated and computationally expensive as it requires generating a large set of forward models to determine which set of parameters and uncertainties best represents the available observational data. The process of determining the best solution and also of obtaining reliable and robust uncertainties on those parameters often requires the use of multiple algorithms, including both optimizers and samplers. Furthermore, the forward model of PHOEBE has been designed to be as physically robust as possible, but it is computationally expensive compared to other codes. It is useful, therefore, to use whichever code is most efficient given the reasonable assumptions for a specific system, but learning the intricacies of multiple codes presents a barrier to doing this in practice. Here we present release 2.3 of PHOEBE (publicly available from http://phoebe-project.org ), which introduces a general framework for defining and handling distributions on parameters and utilizing multiple different estimation, optimization, and sampling algorithms. The presented framework supports multiple forward models, including the robust model built into PHOEBE itself.",209,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/abb4e2,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4317,0.0,0.0373,0.0112,low,0.1627,37,46
