keyword,run_id,openalex_id,doi,title,authors,publication_year,source_name,landing_page_url,cited_by_count,abstract,retrieved_at
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2963038593,https://doi.org/10.1051/0004-6361/201936019,The EREBOS project: Investigating the effect of substellar and low-mass stellar companions on late stellar evolution,V. Schaffenroth; B. N. Barlow; S. Geier; M. Vučković; D. Kilkenny; M. Wolz; Thomas Kupfer; U. Heber; H. Drechsel; S. Kimeswenger; T. R. Marsh; M. Wolf; Ingrid Pelisoli; J. Freudenthal; S. Dreizler; S. Kreuzer; E. Ziegerer,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201936019,51,"Eclipsing post-common-envelope binaries are highly important for resolving the poorly understood, very short-lived common-envelope phase of stellar evolution. Most hot subdwarfs (sdO/Bs) are the bare helium-burning cores of red giants that have lost almost all of their hydrogen envelope. This mass loss is often triggered by common-envelope interactions with close stellar or even substellar companions. Cool companions to hot subdwarf stars such as late-type stars and brown dwarfs are detectable from characteristic light-curve variations – reflection effects and often eclipses. In the recently published catalog of eclipsing binaries in the Galactic Bulge and in the Asteroid Terrestrial-impact Last Alert System (ATLAS) survey, we discovered 125 new eclipsing systems showing a reflection effect seen by visual inspection of the light curves and using a machine-learning algorithm, in addition to the 36 systems previously discovered by the Optical Gravitational Lesing Experiment (OGLE) team. The Eclipsing Reflection Effect Binaries from Optical Surveys (EREBOS) project aims at analyzing all newly discovered eclipsing binaries of the HW Vir type (hot subdwarf + close, cool companion) based on a spectroscopic and photometric follow up to derive the mass distribution of the companions, constrain the fraction of substellar companions, and determine the minimum mass needed to strip off the red-giant envelope. To constrain the nature of the primary we derived the absolute magnitude and the reduced proper motion of all our targets with the help of the parallaxes and proper motions measured by the Gaia mission and compared those to the Gaia white-dwarf candidate catalog. It was possible to derive the nature of a subset of our targets, for which observed spectra are available, by measuring the atmospheric parameter of the primary, confirming that less than 10% of our systems are not sdO/Bs with cool companions but are white dwarfs or central stars of planetary nebula. This large sample of eclipsing hot subdwarfs with cool companions allowed us to derive a significant period distribution for hot subdwarfs with cool companions for the first time showing that the period distribution is much broader than previously thought and is ideally suited to finding the lowest-mass companions to hot subdwarf stars. The comparison with related binary populations shows that the period distribution of HW Vir systems is very similar to WD+dM systems and central stars of planetary nebula with cool companions. In the future, several new photometric surveys will be carried out, which will further increase the sample of this project, providing the potential to test many aspects of common-envelope theory and binary evolution.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3088227899,https://doi.org/10.1093/mnras/staa3540,Machines learn to infer stellar parameters just by looking at a large number of spectra,Nima Sedaghat; M. Romaniello; Jonathan Carrick; F.‐X. Pineau,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa3540,18,"ABSTRACT Machine learning has been widely applied to clearly defined problems of astronomy and astrophysics. However, deep learning and its conceptual differences to classical machine learning have been largely overlooked in these fields. The broad hypothesis behind our work is that letting the abundant real astrophysical data speak for itself, with minimal supervision and no labels, can reveal interesting patterns that may facilitate discovery of novel physical relationships. Here, as the first step, we seek to interpret the representations a deep convolutional neural network chooses to learn, and find correlations in them with current physical understanding. We train an encoder–decoder architecture on the self-supervised auxiliary task of reconstruction to allow it to learn general representations without bias towards any specific task. By exerting weak disentanglement at the information bottleneck of the network, we implicitly enforce interpretability in the learned features. We develop two independent statistical and information-theoretical methods for finding the number of learned informative features, as well as measuring their true correlation with astrophysical validation labels. As a case study, we apply this method to a data set of ∼270 000 stellar spectra, each of which comprising ∼300 000 dimensions. We find that the network clearly assigns specific nodes to estimate (notions of) parameters such as radial velocity and effective temperature without being asked to do so, all in a completely physics-agnostic process. This supports the first part of our hypothesis. Moreover, we find with high confidence that there are ∼4 more independently informative dimensions that do not show a direct correlation with our validation parameters, presenting potential room for future studies.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2164255929,https://doi.org/10.1111/j.1365-2966.2005.09456.x,An active instance-based machine learning method for stellar population studies,T. Solorio; O. Fuentes; R. Terlevich; E. Terlevich,2005,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1111/j.1365-2966.2005.09456.x,18,"We have developed a method for fast and accurate stellar population parameters determination in order to apply it to high resolution galaxy spectra. The method is based on an optimization technique that combines active learning with an instance-based machine learning algorithm. We tested the method with the retrieval of the star-formation history and dust content in ""synthetic"" galaxies with a wide range of S/N ratios. The ""synthetic"" galaxies where constructed using two different grids of high resolution theoretical population synthesis models. The results of our controlled experiment shows that our method can estimate with good speed and accuracy the parameters of the stellar populations that make up the galaxy even for very low S/N input. For a spectrum with S/N=5 the typical average deviation between the input and fitted spectrum is less than 10**{-5}. Additional improvements are achieved using prior knowledge.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3008451002,https://doi.org/10.3847/1538-3881/ab7a97,APOGEE Net: Improving the Derived Spectral Parameters for Young Stars through Deep Learning,Richard Olney; Marina Kounkel; Chad Schillinger; Matthew T. Scoggins; Yichuan Yin; Erin Howard; K. R. Covey; Brian Hutchinson; Keivan G. Stassun,2020,The Astronomical Journal,https://doi.org/10.3847/1538-3881/ab7a97,46,"Abstract Machine learning allows for efficient extraction of physical properties from stellar spectra that have been obtained by large surveys. The viability of machine-learning approaches has been demonstrated for spectra covering a variety of wavelengths and spectral resolutions, but most often for main-sequence (MS) or evolved stars, where reliable synthetic spectra provide labels and data for training. Spectral models of young stellar objects (YSOs) and low-mass MS stars are less well-matched to their empirical counterparts, however, posing barriers to previous approaches to classify spectra of such stars. In this work, we generate labels for YSOs and low-mass MS stars through their photometry. We then use these labels to train a deep convolutional neural network to predict , T eff , and Fe/H for stars with Apache Point Observatory Galactic Evolution Experiment (APOGEE) spectra in the DR14 data set. This “APOGEE Net” has produced reliable predictions of for YSOs, with uncertainties of within 0.1 dex and a good agreement with the structure indicated by pre-MS evolutionary tracks, and it correlates well with independently derived stellar radii. These values will be useful for studying pre-MS stellar populations to accurately diagnose membership and ages.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3099811482,,An Active Instance-based Machine Learning method for Stellar Population Studies,Thamar Solorio; Olac Fuentes; Roberto Terlevich; Elena Terlevich,2005,,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.258.1898,17,"We have developed a method for fast and accurate stellar population parameters determination in order to apply it to high resolution galaxy spectra. The method is based on an optimization technique that combines active learning with an instance-based machine learning algorithm. We tested the method with the retrieval of the star-formation history and dust content in ""synthetic"" galaxies with a wide range of S/N ratios. The ""synthetic"" galaxies where constructed using two different grids of high resolution theoretical population synthesis models. The results of our controlled experiment shows that our method can estimate with good speed and accuracy the parameters of the stellar populations that make up the galaxy even for very low S/N input. For a spectrum with S/N=5 the typical average deviation between the input and fitted spectrum is less than 10**{-5}. Additional improvements are achieved using prior knowledge.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4200631758,https://doi.org/10.3847/1538-3881/ac4039,Mapping the Diversity of Galaxy Spectra with Deep Unsupervised Machine Learning,Hossen Teimoorinia; Finn Archinuk; Joanna Woo; Sara Shishehchi; Asa F. L. Bluck,2022,The Astronomical Journal,https://doi.org/10.3847/1538-3881/ac4039,21,"Abstract Modern spectroscopic surveys of galaxies such as MaNGA consist of millions of diverse spectra covering different regions of thousands of galaxies. We propose and implement a deep unsupervised machine-learning method to summarize the entire diversity of MaNGA spectra onto a 15 × 15 map (DESOM-1), where neighboring points on the map represent similar spectra. We demonstrate our method as an alternative to conventional full spectral fitting for deriving physical quantities and full probability distributions much more efficiently than traditional resource-intensive Bayesian methods. Since spectra are grouped by similarity, the distribution of spectra onto the map for a single galaxy, i.e., its “fingerprint,” reveals the presence of distinct stellar populations within the galaxy, indicating smoother or episodic star formation histories. We further map the diversity of galaxy fingerprints onto a second map (DESOM-2). Using galaxy images and independent measures of galaxy morphology, we confirm that galaxies with similar fingerprints have similar morphologies and inclination angles. Since morphological information was not used in the mapping algorithm, relating galaxy morphology to the star formation histories encoded in the fingerprints is one example of how the DESOM maps can be used to make scientific inferences.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2899826578,https://doi.org/10.1051/0004-6361/201732134,Machine learning in APOGEE,Rafael Garcia‐Dias; Carlos Allende Prieto; J. Sánchez Alméida; I. Ordovás-Pascual,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201732134,23,"Context. The volume of data generated by astronomical surveys is growing rapidly. Traditional analysis techniques in spectroscopy either demand intensive human interaction or are computationally expensive. In this scenario, machine learning, and unsupervised clustering algorithms in particular, offer interesting alternatives. The Apache Point Observatory Galactic Evolution Experiment (APOGEE) offers a vast data set of near-infrared stellar spectra, which is perfect for testing such alternatives. Aims. Our research applies an unsupervised classification scheme based on K -means to the massive APOGEE data set. We explore whether the data are amenable to classification into discrete classes. Methods. We apply the K -means algorithm to 153 847 high resolution spectra ( R ≈ 22 500). We discuss the main virtues and weaknesses of the algorithm, as well as our choice of parameters. Results. We show that a classification based on normalised spectra captures the variations in stellar atmospheric parameters, chemical abundances, and rotational velocity, among other factors. The algorithm is able to separate the bulge and halo populations, and distinguish dwarfs, sub-giants, RC, and RGB stars. However, a discrete classification in flux space does not result in a neat organisation in the parameters’ space. Furthermore, the lack of obvious groups in flux space causes the results to be fairly sensitive to the initialisation, and disrupts the efficiency of commonly-used methods to select the optimal number of clusters. Our classification is publicly available, including extensive online material associated with the APOGEE Data Release 12 (DR12). Conclusions. Our description of the APOGEE database can help greatly with the identification of specific types of targets for various applications. We find a lack of obvious groups in flux space, and identify limitations of the K -means algorithm in dealing with this kind of data.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2139768786,https://doi.org/10.1093/mnras/stv2593,Oscillation frequencies for 35<i>Kepler</i>solar-type planet-hosting stars using Bayesian techniques and machine learning,G. R. Davies; V. Silva Aguirre; T. R. Bedding; R. Handberg; Mikkel N. Lund; W. J. Chaplin; Daniel Huber; T. R. White; O. Benomar; S. Hekker; Sarbani Basu; T. L. Campante; J. Christensen‐Dalsgaard; Y. Elsworth; C. Karoff; H. Kjeldsen; M. Lundkvist; Τ. S. Metcalfe; Dennis Stello,2015,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stv2593,153,"Kepler has revolutionized our understanding of both exoplanets and their host stars. Asteroseismology is a valuable tool in the characterization of stars and Kepler is an excellent observing facility to perform asteroseismology. Here we select a sample of 35 Kepler solar-type stars which host transiting exoplanets (or planet candidates) with detected solar-like oscillations. Using available Kepler short cadence data up to Quarter 16 we create power spectra optimized for asteroseismology of solar-type stars. We identify modes of oscillation and estimate mode frequencies by ‘peak bagging’ using a Bayesian Markov Chain Monte Carlo framework. In addition, we expand the methodology of quality assurance using a Bayesian unsupervised machine learning approach. We report the measured frequencies of the modes of oscillation for all 35 stars and frequency ratios commonly used in detailed asteroseismic modelling. Due to the high correlations associated with frequency ratios we report the covariance matrix of all frequencies measured and frequency ratios calculated. These frequencies, frequency ratios, and covariance matrices can be used to obtain tight constraint on the fundamental parameters of these planet-hosting stars.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4384201335,https://doi.org/10.1007/s41116-023-00038-x,Machine learning in solar physics,A. Asensio Ramos; Mark C. M. Cheung; Iulia Chifu; R. Gafeira,2023,Living Reviews in Solar Physics,https://doi.org/10.1007/s41116-023-00038-x,67,"Abstract The application of machine learning in solar physics has the potential to greatly enhance our understanding of the complex processes that take place in the atmosphere of the Sun. By using techniques such as deep learning, we are now in the position to analyze large amounts of data from solar observations and identify patterns and trends that may not have been apparent using traditional methods. This can help us improve our understanding of explosive events like solar flares, which can have a strong effect on the Earth environment. Predicting hazardous events on Earth becomes crucial for our technological society. Machine learning can also improve our understanding of the inner workings of the sun itself by allowing us to go deeper into the data and to propose more complex models to explain them. Additionally, the use of machine learning can help to automate the analysis of solar data, reducing the need for manual labor and increasing the efficiency of research in this field.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4288485600,https://doi.org/10.1051/0004-6361/201834264,The quest for stellar coronal mass ejections in late-type stars,K. Vida; M. Leitzinger; L. Kriskovics; B. Seli; P. Odert; Orsolya E. Kovács; H. Korhonen; L. van Driel‐Gesztelyi,2019,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201834264,110,"Context. Flares and coronal mass ejections (CMEs) can have deleterious effects on their surroundings: they can erode or completely destroy atmospheres of orbiting planets over time and also have high importance in stellar evolution. Most of the CME detections in the literature are single events found serendipitously sparse for statistical investigation. Aims. We aimed to gather a large amount of spectral data of M-dwarfs to drastically increase the number of known events to make statistical analysis possible in order to study the properties of potential stellar CMEs. Methods. Using archival spectral data we investigated asymmetric features of Balmer-lines, which could indicate the Doppler-signature of ejected material. Results. Of more than 5500 spectra we find 478 that have line asymmetries – including nine larger events, in terms of velocity and mass – on 25 objects, with 1.2–19.6 events per day on objects with line asymmetries. Most events are connected with enhanced peaks of Balmer-lines, indicating that these are connected to flares similar to solar events. In most cases the detected speed does not reach surface escape velocity: the typical observed maximum velocities are on the order of 100–300 km s −1 , while the typical masses of the ejecta were on the order of 10 15 −10 18 g. Statistical analysis of the events suggests that these events are more frequent on cooler stars with stronger chromospheric activity. Conclusions. If the detected events correspond to CMEs, the detected maximum velocities are lower than those observed on the Sun, while event rates were somewhat lower than we could expect from the solar case. If the velocities are not distorted significantly due to a projection effect, these findings may support the idea that most of the coronal mass ejections could be suppressed by a strong magnetic field. Alternatively, it is possible that we can observe only an early low-coronal phase of the events before being accelerated at higher altitudes. Our findings could indicate that later-type, active dwarfs could be a safer environment for exoplanetary systems CME-wise than previously thought, and atmosphere loss due to radiation effects would play a stronger role in exoplanetary atmosphere evolution than CMEs.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3113695400,https://doi.org/10.1051/0004-6361/202039765,Stellar chromospheric activity of 1674 FGK stars from the AMBRE-HARPS sample,J. Gomes da Silva; N. C. Santos; V. Adibekyan; S. G. Sousa; T. L. Campante; P. Figueira; D. Bossini; E. Delgado-Mena; M. J. P. F. G. Monteiro; P. de Laverny; A. Recio–Blanco; C. Lovis,2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202039765,128,"Aims. The main objective of this project is to characterise chromospheric activity of FGK stars from the HARPS archive. We start, in this first paper, by presenting a catalogue of homogeneously determined chromospheric emission (CE), stellar atmospheric parameters, and ages for 1674 FGK main sequence (MS), subgiant, and giant stars. The analysis of CE level and variability is also performed. Methods. We measured CE in the Ca II H&amp;K lines using more than 180 000 high-resolution spectra from the HARPS spectrograph, as compiled in the AMBRE project, obtained between 2003 and 2019. We converted the fluxes to bolometric and photospheric corrected chromospheric emission ratio, R HK ′ . Stellar atmospheric parameters T eff , log g , and [Fe/H] were retrieved from the literature or determined using a homogeneous method. M ⋆ , R ⋆ , and ages were determined from isochrone fitting. Results. We show that our sample has a distribution of CE for MS stars that is consistent with an unbiased sample of solar-neighbour MS stars. We analysed the CE distribution for the different luminosity classes and spectral types and confirmed the existence of the very inactive (VI) star and very active star populations at log R HK ′ &lt; −5.1 and &gt; − 4.2 dex, respectively. We found indications that the VI population is composed mainly of subgiant and giant stars and that log R HK ′ = −5.1 dex marks a transition in stellar evolution. Overall, CE variability decreases with decreasing CE level but its distribution is complex. There appears to be at least three regimes of variability for inactive, active, and very active stars, with the inactive and active regimes separated by a diagonal, extended Vaughan-Preston (VP) gap. We show that stars with low activity levels do not necessarily have low variability. In the case of K dwarfs, which show high CE variability, inactive and active stars have similar levels of activity variability. This means that activity levels alone are not enough to infer the activity variability of a star. We also explain the shape of the VP gap observed in the distribution of CE using the CE variability-level diagram. In the CE variability-level diagram, the Sun is located in the high-variability region of the inactive MS stars zone. A method to extract the probability density function of the CE variability for a given log R HK ′ level is discussed, and a python code to retrieve it is provided.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4281823699,https://doi.org/10.1093/mnras/stac1469,Mimicking the halo–galaxy connection using machine learning,"Artale, María Celeste",2022,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),https://doi.org/10.1093/mnras/stac1469,29,"ABSTRACT Elucidating the connection between the properties of galaxies and the properties of their hosting haloes is a key element in galaxy formation. When the spatial distribution of objects is also taken under consideration, it becomes very relevant for cosmological measurements. In this paper, we use machine-learning techniques to analyse these intricate relations in the IllustrisTNG300 magnetohydrodynamical simulation, predicting baryonic properties from halo properties. We employ four different algorithms: extremely randomized trees, K-nearest neighbours, light gradient boosting machine, and neural networks, along with a unique and powerful combination of the results from all four approaches. Overall, the different algorithms produce consistent results in terms of predicting galaxy properties from a set of input halo properties that include halo mass, concentration, spin, and halo overdensity. For stellar mass, the Pearson correlation coefficient is 0.98, dropping down to 0.7–0.8 for specific star formation rate (sSFR), colour, and size. In addition, we apply, for the first time in this context, an existing data augmentation method, synthetic minority oversampling technique for regression with Gaussian noise (SMOGN), designed to alleviate the problem of imbalanced data sets, showing that it improves the overall shape of the predicted distributions and the scatter in the halo–galaxy relations. We also demonstrate that our predictions are good enough to reproduce the power spectra of multiple galaxy populations, defined in terms of stellar mass, sSFR, colour, and size with high accuracy. Our results align with previous reports suggesting that certain galaxy properties cannot be reproduced using halo features alone.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4306248068,https://doi.org/10.1039/d2nh00377e,"Machine learning in electron microscopy for advanced nanocharacterization: current developments, available tools and future outlook",Marc Botifoll; Ivan Pinto‐Huguet; Jordi Arbiol,2022,Nanoscale Horizons,https://doi.org/10.1039/d2nh00377e,124,", high-energy physics, astronomy, Earth sciences, and even robotics, videogames, or marketing and finances), in order to narrow down the incoming future of electron microscopy, its challenges and outlook.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2977076818,https://doi.org/10.1093/mnras/stz3006,Galaxy morphological classification in deep-wide surveys via unsupervised machine learning,Garreth Martin; Sugata Kaviraj; Anne M. Hocking; S. Read; J. E. Geach,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3006,84,"ABSTRACT Galaxy morphology is a fundamental quantity, which is essential not only for the full spectrum of galaxy-evolution studies, but also for a plethora of science in observational cosmology (e.g. as a prior for photometric-redshift measurements and as contextual data for transient light-curve classifications). While a rich literature exists on morphological-classification techniques, the unprecedented data volumes, coupled, in some cases, with the short cadences of forthcoming ‘Big-Data’ surveys (e.g. from the LSST), present novel challenges for this field. Large data volumes make such data sets intractable for visual inspection (even via massively distributed platforms like Galaxy Zoo), while short cadences make it difficult to employ techniques like supervised machine learning, since it may be impractical to repeatedly produce training sets on short time-scales. Unsupervised machine learning, which does not require training sets, is ideally suited to the morphological analysis of new and forthcoming surveys. Here, we employ an algorithm that performs clustering of graph representations, in order to group image patches with similar visual properties and objects constructed from those patches, like galaxies. We implement the algorithm on the Hyper-Suprime-Cam Subaru-Strategic-Program Ultra-Deep survey, to autonomously reduce the galaxy population to a small number (160) of ‘morphological clusters’, populated by galaxies with similar morphologies, which are then benchmarked using visual inspection. The morphological classifications (which we release publicly) exhibit a high level of purity, and reproduce known trends in key galaxy properties as a function of morphological type at z &amp;lt; 1 (e.g. stellar-mass functions, rest-frame colours, and the position of galaxies on the star-formation main sequence). Our study demonstrates the power of unsupervised machine learning in performing accurate morphological analysis, which will become indispensable in this new era of deep-wide surveys.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2772961215,https://doi.org/10.1093/mnras/sty2169,Inferring the star formation histories of massive quiescent galaxies with bagpipes: evidence for multiple quenching mechanisms,Adam C. Carnall; R. J. McLure; J. S. Dunlop; Romeel Davé,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2169,790,"We present Bayesian Analysis of Galaxies for Physical Inference and Parameter EStimation, or bagpipes, a new python tool that can be used to rapidly generate complex model galaxy spectra and to fit these to arbitrary combinations of spectroscopic and photometric data using the multinest nested sampling algorithm. We extensively test our ability to recover realistic star formation histories (SFHs) by fitting mock observations of quiescent galaxies from the mufasa simulation. We then perform a detailed analysis of the SFHs of a sample of 9289 quiescent galaxies from UltraVISTA with stellar masses, M* > 1010 M⊙ and redshifts 0.25 < |$z$| < 3.75. The majority of our sample exhibit SFHs that rise gradually then quench relatively rapidly over 1−2 Gyr. This behaviour is consistent with recent cosmological hydrodynamic simulations, where AGN-driven feedback in the low-accretion (jet) mode is the dominant quenching mechanism. At |$z$| > 1, we also find a class of objects with SFHs that rise and fall very rapidly, with quenching time-scales of <1 Gyr, consistent with quasar-mode AGN feedback. Finally, at |$z$| < 1 we find a population with SFHs which quench more slowly than they rise, over >3 Gyr, which we speculate to be the result of diminishing overall cosmic gas supply. We confirm the mass-accelerated evolution (downsizing) trend, and a trend towards more rapid quenching at higher stellar masses. However, our results suggest that the latter is a natural consequence of mass-accelerated evolution, rather than a change in quenching physics with stellar mass. We find 61 ± 8 per cent of |$z$| > 1.5 massive-quenched galaxies undergo significant further evolution by |$z$| = 0.5. bagpipes is available at bagpipes.readthedocs.io.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4363678967,https://doi.org/10.1007/s44174-023-00078-9,A Novel Approach Utilizing Machine Learning for the Early Diagnosis of Alzheimer's Disease,Khandaker Mohammad Mohi Uddin; Mir Jafikul Alam; Jannat-E-Anawar; Md. Ashraf Uddin; Sunil Aryal,2023,Biomedical Materials & Devices,https://doi.org/10.1007/s44174-023-00078-9,91,,2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4320341265,https://doi.org/10.1093/mnras/stad2597,"Full spectrum fitting with photometry in <scp>ppxf</scp>: stellar population versus dynamical masses, non-parametric star formation history and metallicity for 3200 LEGA-C galaxies at redshift <i>z</i> ≈ 0.8",Michele Cappellari,2023,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stad2597,255,"ABSTRACT I introduce some improvements to the ppxf method, which measures the stellar and gas kinematics, star formation history (SFH) and chemical composition of galaxies. I describe the new optimization algorithm that ppxf uses and the changes I made to fit both spectra and photometry simultaneously. I apply the updated ppxf method to a sample of 3200 galaxies at redshift 0.6 &amp;lt; z &amp;lt; 1 (median z = 0.76, stellar mass $M_\ast \gtrsim 3\times 10^{10}$ M⊙), using spectroscopy from the LEGA-C survey (DR3) and 28-bands photometry from two different sources. I compare the masses from new JAM dynamical models with the ppxf stellar population M* and show the latter are more reliable than previous estimates. I use three different stellar population synthesis (SPS) models in ppxf and both photometric sources. I confirm the main trend of the galaxies’ global ages and metallicity [M/H] with stellar velocity dispersion σ* (or central density), but I also find that [M/H] depends on age at fixed σ*. The SFHs reveal a sharp transition from star formation to quenching for galaxies with $\lg (\sigma _\ast /\mathrm{km}\, s^{-1})\gtrsim 2.3$ ($\sigma _\ast \gtrsim 200$$\mathrm{km}\, s^{-1}$), or average mass density within 1 kpc $\lg (\Sigma _1^{\rm JAM}/\mathrm{\mathrm{M}_{\odot }kpc^{-2}})\gtrsim 9.9$ ($\Sigma _1^{\rm JAM}\gtrsim 7.9\times 10^9\, \mathrm{\mathrm{M}_{\odot }\ kpc^{-2}}$), or with $[M/H]\gtrsim -0.1$, or with Sersic index $\lg n_{\rm Ser}\gtrsim 0.5$ ($n_{\rm Ser}\gtrsim 3.2$). However, the transition is smoother as a function of M*. These results are consistent for two SPS models and both photometric sources, but they differ significantly from the third SPS model, which demonstrates the importance of comparing model assumptions.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2978367381,https://doi.org/10.1093/mnrasl/slz153,The effect of stellar activity on the spectroscopic stellar parameters of the young solar twin HIP 36515,Jhon Yana Galarza; J. Meléndez; Diego Lorenzo-Oliveira; Adriana Válio; Henrique Reggiani; M. Carlos; Geisa Ponte; L. Spina; R. D. Haywood; D. Gandolfi,2019,Monthly Notices of the Royal Astronomical Society Letters,https://doi.org/10.1093/mnrasl/slz153,54,"ABSTRACT Spectroscopic equilibrium allows us to obtain precise stellar parameters in Sun-like stars. It relies on the assumption of the iron excitation and ionization equilibrium. However, several works suggest that magnetic activity may affect chemical abundances of young active stars, calling into question the validity of this widely used method. We have tested, for the first time, variations in stellar parameters and chemical abundances for the young solar twin HIP 36515 (∼0.4 Gyr), along its activity cycle. This star has stellar parameters very well established in the literature and we estimated its activity cycle in ∼6 yr. Using HARPS spectra with high resolving power (115 000) and signal-to-noise ratio (∼270), the stellar parameters of six different epochs in the cycle were estimated. We found that the stellar activity is strongly correlated with the effective temperature, metallicity, and microturbulence velocity. The possibility of changes in the Li i 6707.8 Å line due to flares and star-spots was also investigated. Although the core of the line profile shows some variations with the stellar cycle, it is compensated by changes in the effective temperature, resulting in a non-variation of the Li abundance.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2795071146,https://doi.org/10.1051/0004-6361/201833099,Dissecting stellar chemical abundance space with t-SNE,F. Anders; C. Chiappini; B. X. Santiago; G. Matijevič; A. B. Queiroz; M. Steinmetz; G. Guiglion,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833099,89,"In the era of large-scale Galactic astronomy and multi-object spectroscopic stellar surveys, the sample sizes and the number of available stellar chemical abundances have reached dimensions in which it has become difficult to process all the available information in an effective manner. In this paper we demonstrate the use of a dimensionality-reduction technique (t-distributed stochastic neighbour embedding; t-SNE) for analysing the stellar abundance-space distribution. While the non-parametric non-linear behaviour of this technique makes it difficult to estimate the significance of any abundance-space substructure found, we show that our results depend little on parameter choices and are robust to abundance errors. By reanalysing the high-resolution high-signal-to-noise solar-neighbourhood HARPS-GTO sample with t-SNE, we find clearer chemical separations of the high- and low-[ α /Fe] disc sequences, hints for multiple populations in the high-[ α /Fe] population, and indications that the chemical evolution of the high-[ α /Fe] metal-rich stars is connected with the super-metal-rich stars. We also identify a number of chemically peculiar stars, among them a high-confidence s -process-enhanced abundance-ratio pair (HD 91345/HD 126681) with very similar ages and v X and v Y velocities, which we suggest have a common birth origin, possibly a dwarf galaxy. Our results demonstrate the potential of abundance-space t-SNE and similar methods for chemical-tagging studies with large spectroscopic surveys.",2026-07-30T05:00:44+00:00
