keyword,run_id,openalex_id,doi,title,authors,publication_year,source_name,landing_page_url,cited_by_count,abstract,retrieved_at
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2006224949,https://doi.org/10.1073/pnas.1319909110,Prevalence of Earth-size planets orbiting Sun-like stars,Erik A. Petigura; Andrew W. Howard; Geoffrey W. Marcy,2013,Proceedings of the National Academy of Sciences,https://doi.org/10.1073/pnas.1319909110,847,"Determining whether Earth-like planets are common or rare looms as a touchstone in the question of life in the universe. We searched for Earth-size planets that cross in front of their host stars by examining the brightness measurements of 42,000 stars from National Aeronautics and Space Administration's Kepler mission. We found 603 planets, including 10 that are Earth size ( ) and receive comparable levels of stellar energy to that of Earth (1 - 2 R[Symbol: see text] ). We account for Kepler's imperfect detectability of such planets by injecting synthetic planet-caused dimmings into the Kepler brightness measurements and recording the fraction detected. We find that 11 ± 4% of Sun-like stars harbor an Earth-size planet receiving between one and four times the stellar intensity as Earth. We also find that the occurrence of Earth-size planets is constant with increasing orbital period (P), within equal intervals of logP up to ~200 d. Extrapolating, one finds 5.7(-2.2)(+1.7)% of Sun-like stars harbor an Earth-size planet with orbital periods of 200-400 d.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3089488911,https://doi.org/10.1051/0004-6361/202039083,The search for galaxy cluster members with deep learning of panchromatic HST imaging and extensive spectroscopy,G. Angora; P. Rosati; M. Brescia; A. Mercurio; C. Grillo; G. Caminha; M. Meneghetti; M. Nonino; E. Vanzella; P. Bergamini; A. Biviano; M. Lombardi,2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202039083,30,"Context. The next generation of extensive and data-intensive surveys are bound to produce a vast amount of data, which can be efficiently dealt with using machine-learning and deep-learning methods to explore possible correlations within the multi-dimensional parameter space. Aims. We explore the classification capabilities of convolution neural networks (CNNs) to identify galaxy cluster members (CLMs) by using Hubble Space Telescope (HST) images of fifteen galaxy clusters at redshift 0.19 ≲ z ≲ 0.60, observed as part of the CLASH and Hubble Frontier Field programmes. Methods. We used extensive spectroscopic information, based on the CLASH-VLT VIMOS programme combined with MUSE observations, to define the knowledge base. We performed various tests to quantify how well CNNs can identify cluster members on ht basis of imaging information only. Furthermore, we investigated the CNN capability to predict source memberships outside the training coverage, in particular, by identifying CLMs at the faint end of the magnitude distributions. Results. We find that the CNNs achieve a purity-completeness rate ≳90%, demonstrating stable behaviour across the luminosity and colour of cluster galaxies, along with a remarkable generalisation capability with respect to cluster redshifts. We concluded that if extensive spectroscopic information is available as a training base, the proposed approach is a valid alternative to catalogue-based methods because it has the advantage of avoiding photometric measurements, which are particularly challenging and time-consuming in crowded cluster cores. As a byproduct, we identified 372 photometric cluster members, with mag( F 814) &lt; 25, to complete the sample of 812 spectroscopic members in four galaxy clusters RX J2248-4431, MACS J0416-2403, MACS J1206-0847 and MACS J1149+2223. Conclusions. When this technique is applied to the data that are expected to become available from forthcoming surveys, it will be an efficient tool for a variety of studies requiring CLM selection, such as galaxy number densities, luminosity functions, and lensing mass reconstruction.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4210817908,https://doi.org/10.29026/oea.2022.200082,Adaptive optics based on machine learning: a review,Youming Guo; Libo Zhong; Min Lei; Jiaying Wang; Yu Wu; Kele Chen; Kai Wei; Changhui Rao,2022,Opto-Electronic Advances,https://doi.org/10.29026/oea.2022.200082,169,"Adaptive optics techniques have been developed over the past half century and routinely used in large ground-based telescopes for more than 30 years. Although this technique has already been used in various applications, the basic setup and methods have not changed over the past 40 years. In recent years, with the rapid development of artificial intelligence, adaptive optics will be boosted dramatically. In this paper, the recent advances on almost all aspects of adaptive optics based on machine learning are summarized. The state-of-the-art performance of intelligent adaptive optics are reviewed. The potential advantages and deficiencies of intelligent adaptive optics are also discussed.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4381612653,https://doi.org/10.1038/s41550-023-01978-y,A calibration point for stellar evolution from massive star asteroseismology,Siemen Burssens; D. M. Bowman; Mathias Michielsen; S. Simón‐Díaz; C. Aerts; Vincent Vanlaer; G. Banyard; N. Nardetto; R. H. D. Townsend; G. Handler; Joey S. G. Mombarg; R. Vanderspek; G. Ricker,2023,Nature Astronomy,https://doi.org/10.1038/s41550-023-01978-y,57,,2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2772961215,https://doi.org/10.1093/mnras/sty2169,Inferring the star formation histories of massive quiescent galaxies with bagpipes: evidence for multiple quenching mechanisms,Adam C. Carnall; R. J. McLure; J. S. Dunlop; Romeel Davé,2018,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/sty2169,790,"We present Bayesian Analysis of Galaxies for Physical Inference and Parameter EStimation, or bagpipes, a new python tool that can be used to rapidly generate complex model galaxy spectra and to fit these to arbitrary combinations of spectroscopic and photometric data using the multinest nested sampling algorithm. We extensively test our ability to recover realistic star formation histories (SFHs) by fitting mock observations of quiescent galaxies from the mufasa simulation. We then perform a detailed analysis of the SFHs of a sample of 9289 quiescent galaxies from UltraVISTA with stellar masses, M* > 1010 M⊙ and redshifts 0.25 < |$z$| < 3.75. The majority of our sample exhibit SFHs that rise gradually then quench relatively rapidly over 1−2 Gyr. This behaviour is consistent with recent cosmological hydrodynamic simulations, where AGN-driven feedback in the low-accretion (jet) mode is the dominant quenching mechanism. At |$z$| > 1, we also find a class of objects with SFHs that rise and fall very rapidly, with quenching time-scales of <1 Gyr, consistent with quasar-mode AGN feedback. Finally, at |$z$| < 1 we find a population with SFHs which quench more slowly than they rise, over >3 Gyr, which we speculate to be the result of diminishing overall cosmic gas supply. We confirm the mass-accelerated evolution (downsizing) trend, and a trend towards more rapid quenching at higher stellar masses. However, our results suggest that the latter is a natural consequence of mass-accelerated evolution, rather than a change in quenching physics with stellar mass. We find 61 ± 8 per cent of |$z$| > 1.5 massive-quenched galaxies undergo significant further evolution by |$z$| = 0.5. bagpipes is available at bagpipes.readthedocs.io.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2759798016,https://doi.org/10.1051/0004-6361/201731008,Testing stellar evolution models with detached eclipsing binaries,J. Higl; A. Weiss,2017,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201731008,60,"Stellar evolution codes, as all other numerical tools, need to be verified. One of the standard stellar objects that allow stringent tests of stellar evolution theory and models, are detached eclipsing binaries. We have used 19 such objects to test our stellar evolution code, in order to see whether standard methods and assumptions suffice to reproduce the observed global properties. In this paper we concentrate on three effects that contain a specific uncertainty: atomic diffusion as used for standard solar model calculations, overshooting from convective regions, and a simple model for the effect of stellar spots on stellar radius, which is one of the possible solutions for the radius problem of M dwarfs. We find that in general old systems need diffusion to allow for, or at least improve, an acceptable fit, and that systems with convective cores indeed need overshooting. Only one system (AI Phe) requires the absence of it for a successful fit. To match stellar radii for very low-mass stars, the spot model proved to be an effective approach, but depending on model details, requires a high percentage of the surface being covered by spots. We briefly discuss improvements needed to further reduce the freedom in modelling and to allow an even more restrictive test by using these objects.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2087657262,https://doi.org/10.1088/0067-0049/193/2/30,"UV-TO-FIR ANALYSIS OF <i>SPITZER</i> /IRAC SOURCES IN THE EXTENDED GROTH STRIP. II. PHOTOMETRIC REDSHIFTS, STELLAR MASSES, AND STAR FORMATION RATES",Guillermo Barro; Pablo G. Pérez‐González; J. Gallego; Marshall Ashby; Masaru Kajisawa; Shota Miyazaki; V. Villar; Tōru Yamada; J. Zamorano,2011,The Astrophysical Journal Supplement Series,https://doi.org/10.1088/0067-0049/193/2/30,123,"Based on the ultraviolet to far-infrared photometry already compiled and presented in a companion paper (Barro et al. 2011a, Paper I), we present a detailed SED analysis of nearly 80,000 IRAC 3.6+4.5 micron selected galaxies in the Extended Groth Strip. We estimate photometric redshifts, stellar masses, and star formation rates separately for each galaxy in this large sample. The catalog includes 76,936 sources with [3.6] &lt; 23.75 (85% completeness level of the IRAC survey) over 0.48 square degrees. The typical photometric redshift accuracy is Delta z/(1+z)=0.034, with a catastrophic outlier fraction of just 2%. We quantify the systematics introduced by the use of different stellar population synthesis libraries and IMFs in the calculation of stellar masses. We find systematic offsets ranging from 0.1 to 0.4 dex, with a typical scatter of 0.3 dex. We also provide UV- and IR-based SFRs for all sample galaxies, based on several sets of dust emission templates and SFR indicators. We evaluate the systematic differences and goodness of the different SFR estimations using the deep FIDEL 70 micron data available in the EGS. Typical random uncertainties of the IR-bases SFRs are a factor of two, with non-negligible systematic effects at z$\gtrsim$1.5 observed when only MIPS 24 micron data is available. All data products (SEDs, postage stamps from imaging data, and different estimations of the photometric redshifts, stellar masses, and SFRs of each galaxy) described in this and the companion paper are publicly available, and they can be accessed through our the web-interface utility Rainbow-navigator",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2100767934,https://doi.org/10.1051/0004-6361/201117928,Discovery of extended VHE<i>γ</i>-ray emission from the vicinity of the young massive stellar cluster Westerlund 1,A. Abramowski; F. Acero; F. Aharonian; A. G. Akhperjanian; G. Anton; A. Balzer; A. Barnacka; U. Barres de Almeida; Y. Becherini; J. A. Becker; B. Behera; K. Bernlöhr; E. Birsin; J. Biteau; A. Bochow; C. Boisson; J. Bolmont; P. Bordas; J. Brucker; F. Brun; P. Brun; T. Bulik; I. Büsching; S. Carrigan; S. Casanova; M. Cerruti; P. M. Chadwick; A. Charbonnier; R. C. G. Chaves; A. Cheesebrough; L.‐M. Chounet; A. C. Clapson; G. Coignet; G. Cologna; J. Conrad; M. Dalton; M. K. Daniel; I. D. Davids; B. Degrange; C. Deil; H. J. Dickinson; A. Djannati-Ataï; W. Domainko; L. O’C. Drury; F. Dubois; G. Dubus; K. Dutson; J. Dyks; M. Dyrda; K. Egberts; P. Eger; P. Espigat; L. Fallon; C. Farnier; S. Fegan; F. Feinstein; M. V. Fernandes; A. Fiaßon; G. Fontaine; A. Förster; M. Füßling; Y. A. Gallant; H. Gast; L. Gérard; D. Gerbig; B. Giebels; J. F. Glicenstein; B. Glück; P. Goret; D. Göring; S. Häffner; J. D. Hague; D. Hampf; M. Häuser; Sebastian Heinz; G. Heinzelmann; G. Henri; G. Hermann; J. A. Hinton; A. Hoffmann; W. Hofmann; P. Hofverberg; M. Holler; D. Horns; A. Jachołkowska; O. C. de Jager; C. Jahn; M. Jamrozy; I. Jung; M. A. Kastendieck; K. Katarzyński; U. Katz; S. Kaufmann; D. Keogh; D. Khangulyan; B. Khélifi; D. Klochkov; W. Kluźniak; T. Kneiske; Nu. Komin,2011,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201117928,121,Aims. Results obtained in very-high-energy (VHE; E ≥ 100 GeV) γ-ray observations performed with the H.E.S.S. telescope array are used to investigate particle acceleration processes in the vicinity of the young massive stellar cluster Westerlund 1 (Wd 1).,2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4213268716,https://doi.org/10.1515/astro-2022-0007,Deep learning application for stellar parameters determination: I-constraining the hyperparameters,M. Gebran; Kathleen Connick; Hikmat Farhat; F. Paletou; Ian Bentley,2022,Open Astronomy,https://doi.org/10.1515/astro-2022-0007,13,"Abstract Machine learning is an efficient method for analysing and interpreting the increasing amount of astronomical data that are available. In this study, we show a pedagogical approach that should benefit anyone willing to experiment with deep learning techniques in the context of stellar parameter determination. Using the convolutional neural network architecture, we give a step-by-step overview of how to select the optimal parameters for deriving the most accurate values for the stellar parameters of stars: <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:msub> <m:mrow> <m:mi>T</m:mi> </m:mrow> <m:mrow> <m:mi mathvariant=""normal"">eff</m:mi> </m:mrow> </m:msub> </m:math> {T}_{{\rm{eff}}} , <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:mi>log</m:mi> <m:mi>g</m:mi> </m:math> \log g , [M/H], and <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:msub> <m:mrow> <m:mi>v</m:mi> </m:mrow> <m:mrow> <m:mi>e</m:mi> </m:mrow> </m:msub> <m:mi>sin</m:mi> <m:mi>i</m:mi> </m:math> {v}_{e}\sin i . Synthetic spectra with random noise were used to constrain this method and to mimic the observations. We found that each stellar parameter requires a different combination of network hyperparameters and the maximum accuracy reached depends on this combination as well as the signal-to-noise ratio of the observations, and the architecture of the network. We also show that this technique can be applied to other spectral-types in different wavelength ranges after the technique has been optimized.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3215540903,https://doi.org/10.1088/2515-7647/ac76f9,Roadmap on wavefront shaping and deep imaging in complex media,Sylvain Gigan; Ori Katz; Hilton B. de Aguiar; Esben Ravn Andresen; Alexandre Aubry; Jacopo Bertolotti; Emmanuel Bossy; Dorian Bouchet; Joshua Brake; Sophie Brasselet; Yaron Bromberg; Hui Cao; Thomas Chaigne; Zhongtao Cheng; Wonshik Choi; Tomáš Čižmár; Meng Cui; Vincent R. Curtis; Hugo Defienne; Matthias Hofer; Ryoichi Horisaki; Roarke Horstmeyer; Na Ji; Aaron K. LaViolette; Jérôme Mertz; Christophe Moser; Allard P. Mosk; Nicolas C. Pégard; Rafael Piestun; Sébastien M. Popoff; David B. Phillips; Demetri Psaltis; Babak Rahmani; Hervé Rigneault; Stefan Rotter; Lei Tian; Ivo M. Vellekoop; Laura Waller; Lihong V. Wang; Timothy D. Weber; Sheng Xiao; Chris Xu; Alexey Yamilov; Changhuei Yang; Hasan Yılmaz,2022,Journal of Physics Photonics,https://doi.org/10.1088/2515-7647/ac76f9,191,"Abstract The last decade has seen the development of a wide set of tools, such as wavefront shaping, computational or fundamental methods, that allow us to understand and control light propagation in a complex medium, such as biological tissues or multimode fibers. A vibrant and diverse community is now working in this field, which has revolutionized the prospect of diffraction-limited imaging at depth in tissues. This roadmap highlights several key aspects of this fast developing field, and some of the challenges and opportunities ahead.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2184731198,https://doi.org/10.3847/0004-637x/818/1/3,FLASH SPECTROSCOPY: EMISSION LINES FROM THE IONIZED CIRCUMSTELLAR MATERIAL AROUND &lt;10-DAY-OLD TYPE II SUPERNOVAE,D. Khazov; O. Yaron; A. Gal‐Yam; I. Manulis; A. Rubin; S. R. Kulkarni; I. Arcavi; M. M. Kasliwal; E. O. Ofek; Y. Cao; D. A. Perley; J. Sollerman; A. Horesh; M. Sullivan; A. V. Filippenko; P. Nugent; D. A. Howell; S. B. Cenko; J. M. Silverman; H. Ebeling; F. Taddia; J. Johansson; Russ R. Laher; J. Surace; Umaa Rebbapragada; P. R. Woźniak; T. Matheson,2016,The Astrophysical Journal,https://doi.org/10.3847/0004-637x/818/1/3,242,"ABSTRACT Supernovae (SNe) embedded in dense circumstellar material (CSM) may show prominent emission lines in their early-time spectra (≤10 days after the explosion), owing to recombination of the CSM ionized by the shock-breakout flash. From such spectra (“flash spectroscopy”), we can measure various physical properties of the CSM, as well as the mass-loss rate of the progenitor during the year prior to its explosion. Searching through the Palomar Transient Factory (PTF and iPTF) SN spectroscopy databases from 2009 through 2014, we found 12 SNe II showing flash-ionized (FI) signatures in their first spectra. All are younger than 10 days. These events constitute 14% of all 84 SNe in our sample having a spectrum within 10 days from explosion, and 18% of SNe II observed at ages &lt;5 days, thereby setting lower limits on the fraction of FI events. We classified as “blue/featureless” (BF) those events having a first spectrum that is similar to that of a blackbody, without any emission or absorption signatures. It is possible that some BF events had FI signatures at an earlier phase than observed, or that they lack dense CSM around the progenitor. Within 2 days after explosion, 8 out of 11 SNe in our sample are either BF events or show FI signatures. Interestingly, we found that 19 out of 21 SNe brighter than an absolute magnitude M R = −18.2 belong to the FI or BF groups, and that all FI events peaked above M R = −17.6 mag, significantly brighter than average SNe II.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4379539538,https://doi.org/10.48550/arxiv.2306.02465,Overview of the JWST Advanced Deep Extragalactic Survey (JADES),"Daniel J. Eisenstein; Chris J. Willott; Stacey Alberts; Santiago Arribas; Nina Bonaventura; Andrew J. Bunker; Alex J. Cameron; Stefano Carniani; S. Charlot; Emma Curtis-Lake; Francesco D’Eugenio; Pierre Ferruit; Giovanna Giardino; Kevin Hainline; Ryan Hausen; P. Jakobsen; Benjamin D. Johnson; R. Maiolino; Rauscher, Bernard J.; Marcia Rieke; G. H. Rieke; Hans‐Walter Rix; Brant Robertson; Daniel P. Stark; Sandro Tacchella; Christina C. Williams; Christopher N. A. Willmer; William Baker; Stefi A. Baum; Rachana Bhatawdekar; Kristan Boyett; Zuyi Chen; Jacopo Chevallard; Chiara Circosta; Mirko Curti; A. Lola Danhaive; Christa DeCoursey; Ryan Endsley; Anna de Graaff; Alan Dressler; Eiichi Egami; Jakob M. Helton; Raphael E. Hviding; Zhiyuan Ji; Gareth C. Jones; Nimisha Kumari; Nora Lützgendorf; Isaac Laseter; Tobias J. Looser; Jianwei Lyu; Michael V. Maseda; Erica J. Nelson; Eleonora Parlanti; Michele Perna; Dávid Puskás; Tim Rawle; Bruno Rodríguez Del Pino; Rujopakarn, Wiphu; Lester Sandles; Aayush Saxena; Jan Scholtz; Katherine Sharpe; Irene Shivaei; Maddie S. Silcock; Charlotte Simmonds; Maya Skarbinski; Renske Smit; Meredith Stone; Katherine A. Suess; Fengwu Sun; Mengtao Tang; Michael W. Topping; Hannah Übler; Natalia C. Villanueva; Imaan E. B. Wallace; Lily Whitler; Joris Witstok; Charity Woodrum",2023,Liverpool John Moores University,https://orcid.org/0000-0001-8034-7802,106,"We present an overview of the James Webb Space Telescope (JWST) Advanced Deep Extragalactic Survey (JADES), an ambitious program of infrared imaging and spectroscopy in the GOODS-S and GOODS-N deep fields, designed to study galaxy evolution from high redshift to cosmic noon. JADES uses about 770 hours of Cycle 1 guaranteed time largely from the Near-Infrared Camera (NIRCam) and Near-Infrared Spectrograph (NIRSpec) instrument teams. In GOODS-S, in and around the Hubble Ultra Deep Field and Chandra Deep Field South, JADES produces a deep imaging region of ~42 arcmin^2 with over 100 hrs of exposure time spread over 9 NIRCam filters, including two medium-band filters. This is extended at medium depth in GOODS-S and GOODS-N with NIRCam imaging of ~167 arcmin^2, averaging 25 hrs of exposure over 8-10 filters. In both fields, we conduct extensive NIRSpec multi-object spectroscopy, including 2 deep pointings of 55 hrs exposure time, 14 medium pointings of ~12 hrs, and 15 shallower pointings of ~4 hrs, targeting over 5000 HST and JWST-detected faint sources with 5 low, medium, and high-resolution dispersers covering 0.6-5.3 um. Finally, JADES extends redward via coordinated parallels with the JWST Mid-Infrared Instrument (MIRI), featuring ~10 arcmin^2 with 43 hours of exposure at 7.7 um and thrice that area with 1.4-6.8 hours of exposure at 12.8 um and 15 um. For nearly 30 years, the GOODS-S and GOODS-N fields have been developed as the premier deep fields on the sky; JADES is now providing a compelling start on the JWST legacy in these fields.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2900280763,https://doi.org/10.1088/1538-3873/aaeeec,Deep Learning Applied to the Asteroseismic Modeling of Stars with Coherent Oscillation Modes,L. Hendriks; C. Aerts,2019,Publications of the Astronomical Society of the Pacific,https://doi.org/10.1088/1538-3873/aaeeec,27,"We develop a novel method based on machine-learning principles to achieve optimal initiation of CPU-intensive computations for forward asteroseismic modeling in a multi-dimensional parameter space. A deep neural network is trained on a precomputed asteroseismology grid containing about 62 million coherent oscillation-mode frequencies derived from stellar evolution models. These models are representative of the core-hydrogen-burning stage of intermediate-mass and high-mass stars. The evolution models constitute a 6D parameter space and their predicted low-degree pressure- and gravity-mode oscillations are scanned using a genetic algorithm. A software pipeline is created to find the best-fitting stellar parameters for a given set of observed oscillation frequencies. The proposed method finds the optimal regions in the 6D parameter space in less than a minute, hence providing the optimal starting point for further and more detailed forward asteroseismic modeling in a high-dimensional context. We test and apply the method to seven pulsating stars that were previously modeled asteroseismically by classical grid-based forward modeling based on a χ 2 statistic, and obtain good agreement with past results. Our deep-learning methodology opens up the application of asteroseismic modeling in +6D parameter space for thousands of stars pulsating in coherent modes with long lifetimes observed by the Kepler space telescope and to be discovered with the TESS and PLATO space missions, while applications so far have been done star-by-star for only a handful of cases. Our method is open source and can be freely used by anyone. 3",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4384201335,https://doi.org/10.1007/s41116-023-00038-x,Machine learning in solar physics,A. Asensio Ramos; Mark C. M. Cheung; Iulia Chifu; R. Gafeira,2023,Living Reviews in Solar Physics,https://doi.org/10.1007/s41116-023-00038-x,67,"Abstract The application of machine learning in solar physics has the potential to greatly enhance our understanding of the complex processes that take place in the atmosphere of the Sun. By using techniques such as deep learning, we are now in the position to analyze large amounts of data from solar observations and identify patterns and trends that may not have been apparent using traditional methods. This can help us improve our understanding of explosive events like solar flares, which can have a strong effect on the Earth environment. Predicting hazardous events on Earth becomes crucial for our technological society. Machine learning can also improve our understanding of the inner workings of the sun itself by allowing us to go deeper into the data and to propose more complex models to explain them. Additionally, the use of machine learning can help to automate the analysis of solar data, reducing the need for manual labor and increasing the efficiency of research in this field.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4213033023,https://doi.org/10.1038/s41598-022-06360-y,Deep-learning-assisted Fourier transform imaging spectroscopy for hyperspectral fluorescence imaging,Cory Juntunen; Isabel M. Woller; Andrew R. Abramczyk; Yongjin Sung,2022,Scientific Reports,https://doi.org/10.1038/s41598-022-06360-y,14,"Hyperspectral fluorescence imaging is widely used when multiple fluorescent probes with close emission peaks are required. In particular, Fourier transform imaging spectroscopy (FTIS) provides unrivaled spectral resolution; however, the imaging throughput is very low due to the amount of interferogram sampling required. In this work, we apply deep learning to FTIS and show that the interferogram sampling can be drastically reduced by an order of magnitude without noticeable degradation in the image quality. For the demonstration, we use bovine pulmonary artery endothelial cells stained with three fluorescent dyes and 10 types of fluorescent beads with close emission peaks. Further, we show that the deep learning approach is more robust to the translation stage error and environmental vibrations. Thereby, the He-Ne correction, which is typically required for FTIS, can be bypassed, thus reducing the cost, size, and complexity of the FTIS system. Finally, we construct neural network models using Hyperband, an automatic hyperparameter selection algorithm, and compare the performance with our manually-optimized model.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2954420793,https://doi.org/10.1093/mnrasl/slz085,SDSS-IV MaNGA: stellar population gradients within barred galaxies,Amelia Fraser-McKelvie; M. R. Merrifield; Alfonso Aragón‐Salamanca; Thomas Peterken; Karen L. Masters; Coleman Krawczyk; Brett H. Andrews; J. H. Knapen; Sandor Kruk; Adam Schaefer; Rebecca Smethurst; Rogério Riffel; Joel R. Brownstein; Niv Drory,2019,Monthly Notices of the Royal Astronomical Society Letters,https://doi.org/10.1093/mnrasl/slz085,41,"ABSTRACT Bars in galaxies are thought to stimulate both inflow of material and radial mixing along them. Observational evidence for this mixing has been inconclusive so far, however, limiting the evaluation of the impact of bars on galaxy evolution. We now use results from the MaNGA integral field spectroscopic survey to characterize radial stellar age and metallicity gradients along the bar and outside the bar in 128 strongly barred galaxies. We find that age and metallicity gradients are flatter in the barred regions of almost all barred galaxies when compared to corresponding disc regions at the same radii. Our results re-emphasize the key fact that by azimuthally averaging integral field spectroscopic data one loses important information from non-axisymmetric galaxy components such as bars and spiral arms. We interpret our results as observational evidence that bars are radially mixing material in galaxies of all stellar masses, and for all bar morphologies and evolutionary stages.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3026169621,https://doi.org/10.1021/acs.jpca.0c02919,Exhaustive Product Analysis of Three Benzene Discharges by Microwave Spectroscopy,Michael McCarthy; Kin Long Kelvin Lee; P. Brandon Carroll; Jessica P. Porterfield; P. Bryan Changala; James H. Thorpe; John F. Stanton,2020,The Journal of Physical Chemistry A,https://doi.org/10.1021/acs.jpca.0c02919,57,"Using chirped and cavity microwave spectroscopies, automated double resonance, new high-speed fitting and deep learning algorithms, and large databases of computed structures, the discharge products of benzene alone, or in combination with molecular oxygen or nitrogen, have been exhaustively characterized between 6.5 and 26 GHz. In total, more than 3300 spectral features were observed; 89% of these, accounting for 97% of the total intensity, have now been assigned to 152 distinct chemical species and 60 of their variants (i.e., isotopic species and vibrationally excited states). Roughly 50 of the products are entirely new or poorly characterized at high resolution, including many heavier by mass than the precursor benzene. These findings provide direct evidence for a rich architecture of two- and three-dimensional carbon and indicate that benzene growth, particularly the formation of ring–chain molecules, occurs facilely under our experimental conditions. The present analysis also illustrates the utility of microwave spectroscopy as a precision tool for complex mixture analysis, irrespective of whether the rotational spectrum of a product species is known a priori or not. From this large quantity of data, for example, it is possible to determine with confidence the relative abundances of different product masses, but more importantly the relative abundances of different isomers with the same mass. The complementary nature of this type of analysis to traditional mass spectrometry is discussed.",2026-07-30T05:00:47+00:00
